#DATA_BASE;UF;CODMUN;MUNICIPIO;CNPJ;NOME_INSTITUICAO;AGEN_ESPERADAS;AGEN_PROCESSADAS;VERBETE_110_ENCAIXE;VERBETE_111_CAIXA;VERBETE_112_DEPOSITOS_BANCARIOS;VERBETE_113_BACEN_RESERV_BANC_EM_ESPECIE;VERBETE_114_APLIC_TEMPORARIAS_EM_OURO;VERBETE_120_APLIC_INTERFINANC_DE_LIQUIDEZ;VERBETE_130_TIT_E_VAL_MOB_E_INST_FIN_DERIV;VERBETE_140_REL_INTERFINANC_E_INTERDEPEND;VERBETE_141_CORRESPONDENTES_NO_EXTERIOR + VERBETE_142_CORRESPONDENTES_NO_PAIS;VERBETE_143_DEPEND_MATRIZ_E_CONGENERES_NO_EXTERIOR_EM;"VERBETE_144_COBRANCA_EM_TRANSITO + VERBETE_145_ORDENS_DE_PAGAMENTO	+ VERBETE_146_VAL_LIGADAS_E_TERC_EM_TRANSITO + VERBETE_147_DEPENDENCIAS_NO_PAIS	+ VERBETE_152_SUPRIMENTOS_INTERDEPENDENCIAS";VERBETE_153_RELACOES_COM_A_CARTEIRA_DE_CAMBIO_E_DE_DESENVOL;VERBETE_158_OUTR_REL_INTERF_E_INTERDEPEND;VERBETE_160_OPERACOES_DE_CREDITO;VERBETE_161_EMPRES_E_TIT_DESCONTADOS;VERBETE_162_FINANCIAMENTOS;VERBETE_163_FIN_RURAIS_AGRICUL_CUST/INVEST;VERBETE_164_FIN_RURAIS_PECUAR_CUST/INVEST;VERBETE_165_FIN_RURAIS_AGRICUL_COMERCIALIZ;VERBETE_166_FIN_RURAIS_PECUARIA_COMERCIALIZ;VERBETE_167_FINANCIAMENTOS_AGROINDUSTRIAIS+VERBETE_168_RENDAS_A_APROPRIAR_FINANC_RURAIS_AGROINDUSTRIAIS;VERBETE_169_FINANCIAMENTOS_IMOBILIARIOS;VERBETE_171_OUTRAS_OPERACOES_DE_CREDITO;VERBETE_172_OUTROS_CREDITOS;VERBETE_173_CREDITOS_EM_LIQUIDACAO;VERBETE_174_PROV_P/_OPER_CREDITOS;VERBETE_176_OPERACOES_ESPECIAIS;VERBETE_180_ARRENDAMENTO_MERCANTIL;VERBETE_184_PROV_P/OPER_ARR_MERCANTIL;VERBETE_190_OUTROS_VALORES_E_BENS;VERBETE_200_PERMANENTE;VERBETE_300_CONTAS_DE_COMPENSACAO;VERBETE_399_TOTAL_DO_ATIVO;VERBETE_401_SERVICOS_PUBLICOS + VERBETE_402_ATIVIDADES_EMPRESARIAIS + VERBETE_403_ESPECIAIS_DO_TESOURO_NACIONAL + VERBETE_404_SALDOS_CREDORES_EM_CONTAS_DE_EMPRESTIMOS_E_FINAN + VERBETE_411_DE_PESSOAS_FISICAS + VERBETE_412_DE_PESSOAS_JURIDICAS + VERBETE_413_DE_INSTITUICOES_FINANCEIRAS + VERBETE_414_JUDICIAIS + VERBETE_415_OBRIGATORIOS + VERBETE_416_PARA_INVESTIMENTOS + VERBETE_417_VINCULADOS + VERBETE_418_DEMAIS_DEPOSITOS + VERBETE_419_SLD_CRED_CTAS_EMPR_FINANC_OUTR;VERBETE_420_DEPOSITOS_DE_POUPANCA;VERBETE_430_DEPOSITOS_INTERIFNANCEIROS;VERBETE_431_DEPOSITOS_INTERFINANCEIROS;VERBETE_432_DEPOSITOS_A_PRAZO;VERBETE_433_CAPTACEOS_NO_MERCADO_ABERTO;VERBETE_440_REL_INTERFINANC_E_INTERDEPEND;VERBETE_441_CORRESPONDENTES_NO_EXTERIOR + VERBETE_442_CORRESPONDENTES_NO_PAIS;VERBETE_443_DEPENDENCIAS_MATRIZ_E_CONGENERES_NO_EXTERIOR;VERBETE_444_COBRANCA_EM_TRANSITO + VERBETE_445_ORDENS_DE_PAGAMENTO + VERBETE_446_VAL_DE_LIG_E_TERC_EM_TRANSITO + VERBETE_447_DEPENDENCIAS_NO_PAIS + VERBETE_456_SUPRIM_INTERDEPARTAMENTAIS + VERBETE_458_OUTR_REL_INTERFIN_INTERDEPEND;VERBETE_457_RELACOES_COM_A_CARTEIRA_DE_CAMBIO_E_DE_DESENVOLV;VERBETE_460_OBRIG_POR_EMP_E_REPASSES;VERBETE_461_BANCO_CENTRAL_ASSISTENCIA_FINANCEIRA + VERBETE_462_REDESCONTO + VERBETE_463_REFINANCIAMENTOS + VERBETE_467_OPERACOES_ESPECIAIS + VERBETE_468_OUTR_OBRIG_POR_EMPR_E_REPASSES;VERBETE_470_INST_FINANCEIROS_DERIVATIVOS;VERBETE_480_OBRIGACOES_POR_RECEBIMENTO;VERBETE_481_IOF + VERBETE_482_CONTRIBUICOES_PREVIDENCIARIAS + VERBETE_483_TRIBUTOS_ESTAD_E_MUNICIPAIS + VERBETE_484_TRIBUTOS_FEDERAIS + VERBETE_485_FGTS + VERBETE_487_DEMAIS_RECEBIMENTOS;VERBETE_486_PIS/PASEP;VERBETE_490_CHEQUES_ADMINISTRATIVOS + VERBETE_500_OUTRAS_OBRIGACOES;VERBETE_610_PATRIMONIO_LIQUIDO;VERBETE_710_CONTAS_DE_RESULTADO;VERBETE_711_CONTAS_CREDORAS;VERBETE_712_CONTAS_DEVEDORAS;VERBETE_800_CONTAS_DE_COMPENSACAO;VERBETE_899_TOTAL_DO_PASSIVO;CODMUN_IBGE
202002;AC;1030;MANCIO LIMA;00000000;BCO DO BRASIL S.A.;1;1;1078525;1078525;0;0;0;0;0;120657;12998;0;107658;;0;30607829;23321297;768542;3818995;0;0;0;0;270575;0;2428420;0;0;0;0;0;5774;0;6338083;38150867;1921678;9066333;343905;0;343905;0;17672933;0;0;17672933;0;0;0;0;30347;30347;0;1577260;0;1200329;1348037;-147708;6338083;38150867;1200336
202002;AC;5184;MANOEL URBANO;00360305;CAIXA ECONOMICA FEDERAL;1;1;496511;496511;0;0;0;0;0;-4920726;60250;0;235000;;-5215976;14243581;9859980;100852;0;0;0;0;0;5610120;120447;0;0;-1447818;0;0;0;145446;0;26720021;36684833;598587;7556278;582520;0;582520;0;35446;1470;0;33976;0;0;0;0;28199;28200;0;735031;0;428751;587689;-158938;26720021;36684833;1200344
202002;AC;9465;ASSIS BRASIL;00360305;CAIXA ECONOMICA FEDERAL;1;1;231953;231953;0;0;0;0;0;-2303353;31400;0;0;;-2334753;6684880;6400422;133708;0;0;0;0;0;728403;0;0;-11;-577642;0;0;0;0;0;13899931;18513410;499040;3253067;394586;0;394586;0;10897;370;0;10527;0;0;0;0;3400;3401;0;196869;0;255621;319407;-63786;13899931;18513410;1200054
202002;AC;15978;FEIJO;00000000;BCO DO BRASIL S.A.;1;1;1426426;1426426;0;0;0;0;0;68657;17386;0;51271;;0;25307737;12779560;309866;10311657;0;0;0;0;152435;0;1754219;0;0;0;0;0;7389;0;4782090;31592298;2440708;3881097;2735589;0;2735589;0;15701331;0;0;15701331;0;0;0;0;7322;7322;0;1295920;0;748240;908244;-160004;4782090;31592298;1200302
202002;AC;15978;FEIJO;00360305;CAIXA ECONOMICA FEDERAL;1;1;1888170;1888170;0;0;0;0;0;-18067068;81010;0;0;;-18148079;29595483;16663059;123539;0;0;0;0;0;13971619;154783;0;-6;-1317511;0;0;0;683029;0;43631710;57731325;913157;10653909;1239959;0;1239959;0;24204;670;0;23534;0;0;0;0;8160;8160;0;423591;0;836635;926869;-90234;43631710;57731325;1200302
202002;AC;15978;FEIJO;04902979;BCO DA AMAZONIA S.A.;1;1;481789;481789;0;0;0;0;0;5005520;0;0;5005520;;0;3036277;2966600;0;0;0;0;0;0;0;0;69677;0;0;0;0;0;0;0;58068020;66591606;3188826;4620945;321795;0;321795;0;203311;0;0;203311;0;0;0;0;922;922;0;9755;0;178031;261999;-83968;58068020;66591606;1200302
202002;AC;18690;XAPURI;00000000;BCO DO BRASIL S.A.;1;1;1081509;1081509;0;0;0;0;51825;556386;0;0;556386;;0;48569221;14527143;556672;31127997;0;0;0;0;0;0;2357409;0;0;0;0;0;7255;0;10050262;60316457;6104260;12871156;3155104;0;3155104;0;25854993;0;0;25854993;0;0;0;0;50276;50276;0;1289251;0;941154;1148504;-207350;10050262;60316457;1200708
202002;AC;18690;XAPURI;04902979;BCO DA AMAZONIA S.A.;1;1;211935;211935;0;0;0;0;0;8434547;0;0;8434547;;0;1593864;1545065;0;3026;0;0;0;0;0;0;45774;0;0;0;0;0;0;0;75824139;86064486;5317392;4602703;135256;0;135256;0;52177;0;0;52177;0;0;0;0;769;769;0;48631;0;83420;134520;-51100;75824139;86064486;1200708
202002;AC;27478;TARAUACA;00000000;BCO DO BRASIL S.A.;1;1;2140557;2140557;0;0;0;0;0;959988;1147;0;958840;;0;77038123;43500940;1485888;25924084;0;0;0;0;1758218;0;4368994;0;0;0;0;0;9298;0;28717144;108865110;4011859;10799816;1735534;0;1735534;0;58565495;0;0;58565495;0;0;0;0;36854;36854;0;2685194;0;2313212;2767215;-454003;28717144;108865110;1200609
202002;AC;27478;TARAUACA;00360305;CAIXA ECONOMICA FEDERAL;1;1;1565636;1565636;0;0;0;0;0;-32847590;42984;0;0;;-32890574;52027138;34839052;120094;75420;0;0;0;0;19026608;1249893;0;-72;-3283856;0;0;0;857471;0;88027853;109630508;1907378;15585358;2194473;0;2194473;0;56610;730;0;55880;0;0;0;0;30470;30470;0;612013;0;1216354;1515950;-299596;88027853;109630508;1200609
202002;AC;27478;TARAUACA;04902979;BCO DA AMAZONIA S.A.;1;1;169631;169631;0;0;0;0;0;6944922;0;0;6944922;;0;1892864;1813619;0;0;0;0;0;0;0;0;79245;0;0;0;0;0;0;0;54682876;63690294;1942926;6684871;166395;0;166395;0;58590;0;0;58590;0;0;0;0;31010;31010;0;26321;0;97305;184440;-87135;54682876;63690294;1200609
202002;AC;29074;SENA MADUREIRA;00000000;BCO DO BRASIL S.A.;1;1;1261742;1261742;0;0;0;0;0;196151;9058;0;187094;;0;129783066;36507215;2347064;85212452;0;0;0;0;1208298;103422;4404614;0;0;0;0;0;14436;0;22777669;154033064;8021445;15928455;17771336;0;17771336;0;84198735;0;0;84198735;0;0;0;2;191199;191200;0;2714283;0;2429939;2836248;-406308;22777669;154033064;1200500
202002;AC;29074;SENA MADUREIRA;00360305;CAIXA ECONOMICA FEDERAL;1;1;649266;649266;0;0;0;0;0;-21470715;166241;0;0;;-21636957;47327481;20543012;208391;0;0;0;0;0;28490795;294600;0;-2819;-2206500;0;0;0;6264387;0;230723818;263494236;2361232;25690577;2715486;0;2715486;0;85553;2940;0;82612;0;0;0;0;17170;17170;0;842587;0;1057814;1505393;-447578;230723818;263494236;1200500
