#DATA_BASE;UF;CODMUN;MUNICIPIO;CNPJ;NOME_INSTITUICAO;AGEN_ESPERADAS;AGEN_PROCESSADAS;VERBETE_110_DISPONIBILIDADES;VERBETE_111_CAIXA;VERBETE_112_DEPOSITOS_BANCARIOS;VERBETE_113_BACEN_RESERV_BANC_EM_ESPECIE;VERBETE_120_APLIC_INTERFINANC_DE_LIQUIDEZ;VERBETE_130_TIT_E_VAL_MOB_E_INST_FIN_DERIV;VERBETE_140_REL_INTERFINANC_E_INTERDEPEND;VERBETE_141_CORRESPONDENTES_NO_EXTERIOR + VERBETE_142_CORRESPONDENTES_NO_PAIS;"VERBETE_144_COBRANCA_EM_TRANSITO + VERBETE_145_ORDENS_DE_PAGAMENTO	+ VERBETE_146_VAL_LIGADAS_E_TERC_EM_TRANSITO + VERBETE_147_DEPENDENCIAS_NO_PAIS	+ VERBETE_152_SUPRIMENTOS_INTERDEPENDENCIAS";VERBETE_158_OUTR_REL_INTERF_E_INTERDEPEND;VERBETE_160_OPERACOES_DE_CREDITO;VERBETE_161_EMPRES_E_TIT_DESCONTADOS;VERBETE_162_FINANCIAMENTOS;VERBETE_163_FIN_RURAIS_AGRICUL_CUST/INVEST;VERBETE_167_FINANCIAMENTOS_AGROINDUSTRIAIS;VERBETE_169_FINANCIAMENTOS_IMOBILIARIOS;VERBETE_171_OUTRAS_OPERACOES_DE_CREDITO;VERBETE_172_OUTROS_CREDITOS;VERBETE_174_PROV_P/_OPER_CREDITOS;VERBETE_176_OPERACOES_ESPECIAIS;VERBETE_180_ARRENDAMENTO_MERCANTIL;VERBETE_184_PROV_P/OPER_ARR_MERCANTIL;VERBETE_190_OUTROS_VALORES_E_BENS;VERBETE_200_PERMANENTE;VERBETE_399_TOTAL_DO_ATIVO;VERBETE_401_SERVICOS_PUBLICOS + VERBETE_402_ATIVIDADES_EMPRESARIAIS + VERBETE_403_ESPECIAIS_DO_TESOURO_NACIONAL + VERBETE_404_SALDOS_CREDORES_EM_CONTAS_DE_EMPRESTIMOS_E_FINAN + VERBETE_411_DE_PESSOAS_FISICAS + VERBETE_412_DE_PESSOAS_JURIDICAS + VERBETE_413_DE_INSTITUICOES_FINANCEIRAS + VERBETE_414_JUDICIAIS + VERBETE_415_OBRIGATORIOS + VERBETE_416_PARA_INVESTIMENTOS + VERBETE_417_VINCULADOS + VERBETE_418_DEMAIS_DEPOSITOS + VERBETE_419_SLD_CRED_CTAS_EMPR_FINANC_OUTR;VERBETE_420_DEPOSITOS_DE_POUPANCA;VERBETE_430_DEPOSITOS_INTERIFNANCEIROS;VERBETE_431_DEPOSITOS_INTERFINANCEIROS;VERBETE_432_DEPOSITOS_A_PRAZO;VERBETE_433_CAPTACEOS_NO_MERCADO_ABERTO;VERBETE_440_REL_INTERFINANC_E_INTERDEPEND;VERBETE_441_CORRESPONDENTES_NO_EXTERIOR + VERBETE_442_CORRESPONDENTES_NO_PAIS;VERBETE_444_COBRANCA_EM_TRANSITO + VERBETE_445_ORDENS_DE_PAGAMENTO + VERBETE_446_VAL_DE_LIG_E_TERC_EM_TRANSITO + VERBETE_447_DEPENDENCIAS_NO_PAIS + VERBETE_456_SUPRIM_INTERDEPARTAMENTAIS + VERBETE_458_OUTR_REL_INTERFIN_INTERDEPEND;VERBETE_460_OBRIG_POR_EMP_E_REPASSES;VERBETE_461_BANCO_CENTRAL_ASSISTENCIA_FINANCEIRA + VERBETE_467_OPERACOES_ESPECIAIS + VERBETE_468_OUTR_OBRIG_POR_EMPR_E_REPASSES;VERBETE_470_INST_FINANCEIROS_DERIVATIVOS;VERBETE_480_OBRIGACOES_POR_RECEBIMENTO;VERBETE_481_IOF + VERBETE_482_CONTRIBUICOES_PREVIDENCIARIAS + VERBETE_483_TRIBUTOS_ESTAD_E_MUNICIPAIS + VERBETE_484_TRIBUTOS_FEDERAIS + VERBETE_485_FGTS + VERBETE_487_DEMAIS_RECEBIMENTOS;VERBETE_490_CHEQUES_ADMINISTRATIVOS + VERBETE_500_OUTRAS_OBRIGACOES;VERBETE_610_PATRIMONIO_LIQUIDO;VERBETE_710_CONTAS_DE_RESULTADO;VERBETE_711_CONTAS_CREDORAS;VERBETE_712_CONTAS_DEVEDORAS;VERBETE_899_TOTAL_DO_PASSIVO;CODMUN_IBGE
202502;AC;5184;MANOEL URBANO;00360305;CAIXA ECONOMICA FEDERAL;1;1;428655;428655;0;0;0;0;-7871711;0;0;-7871711;28646171;20221382;176528;4099005;0;3994115;0;155142;0;0;0;0;0;0;21203115;3323233;13739636;1548561;0;1548561;0;90154;0;90154;0;0;0;16015;16015;2029028;0;418654;853628;-434973;21165281;1200344
202502;AC;9465;ASSIS BRASIL;00360305;CAIXA ECONOMICA FEDERAL;1;1;442902;442902;0;0;0;0;-5487928;142729;0;-5630657;17734418;14532034;324;429695;0;2768019;0;4347;0;0;0;0;0;0;12689392;1335472;7904077;1377197;0;1377197;0;39592;0;39592;0;0;0;11123;11123;1733348;0;258626;505290;-246664;12659436;1200054
202502;AC;15978;FEIJO;00360305;CAIXA ECONOMICA FEDERAL;1;1;2608296;2608296;0;0;0;0;-35338273;195967;0;-35534239;69592268;43836124;0;540219;0;24874157;0;341768;0;0;0;0;0;0;36862292;3182495;23646128;2082858;0;2082858;0;98393;0;98393;0;0;0;47039;47039;6188237;0;1425828;1956761;-530933;36670977;1200302
202502;AC;15978;FEIJO;04902979;BCO DA AMAZONIA S.A.;1;1;564057;564057;0;0;0;0;0;0;0;0;14656494;5319341;1758151;7563849;0;0;0;15154;0;0;0;0;0;0;15220551;6401827;6849277;533052;0;533052;0;1117693;0;1117693;0;0;0;3607;3607;60429;0;254668;352347;-97679;15220551;1200302
202502;AC;18690;XAPURI;04902979;BCO DA AMAZONIA S.A.;1;1;264726;264726;0;0;0;0;6182;0;0;6182;59528827;6539137;7907071;45074573;0;0;0;8046;0;0;0;0;0;0;59799735;5283980;6417353;261585;0;261585;0;46968735;0;46968735;0;0;0;735;735;8775;0;858572;941428;-82856;59799735;1200708
202502;AC;27478;TARAUACA;00000000;BCO DO BRASIL S.A.;1;1;2993650;2993650;0;0;0;0;31443849;50526;31388493;4830;332429373;120241117;4872873;186289864;0;2233326;0;18804271;-12079;0;0;0;21834;0;366888706;18441209;34974639;8378919;0;8378919;0;294501855;0;294501854;0;0;0;125185;125185;2199313;0;8267586;9411257;-1143671;366888706;1200609
202502;AC;27478;TARAUACA;00360305;CAIXA ECONOMICA FEDERAL;1;1;2511079;2511079;0;0;0;0;-53928891;0;0;-53928891;104719145;70100041;0;1888500;0;32624520;0;106084;0;0;0;0;0;0;53301334;4285014;29823661;6680574;0;6680574;0;219220;1350;217870;0;0;0;43821;43821;8829327;0;1768325;2890642;-1122317;51649943;1200609
202502;AC;27478;TARAUACA;04902979;BCO DA AMAZONIA S.A.;1;1;294346;294346;0;0;0;0;358;0;0;358;43083233;7304971;2467584;33228755;0;0;0;81923;0;0;0;0;0;0;43377937;7217558;8337511;193362;0;193362;0;26957846;0;26957846;0;0;0;108;108;16542;0;655011;786234;-131224;43377937;1200609
202502;AC;29074;SENA MADUREIRA;00000000;BCO DO BRASIL S.A.;1;1;2356615;2356615;0;0;0;0;20064542;14113;20050429;0;226955620;61420714;700709;153395488;0;1204592;0;10245563;-11445;0;0;0;13894;0;249390672;10831434;22946886;21399969;0;21399969;0;187606006;0;187606007;0;0;3;121028;121028;1316280;0;5169065;6014164;-845099;249390672;1200500
202502;AC;29074;SENA MADUREIRA;00360305;CAIXA ECONOMICA FEDERAL;1;1;1395546;1395546;0;0;0;0;-35735508;92933;0;-35828440;107172049;37492458;273221;35952742;0;33241140;0;212488;0;0;0;0;1443126;0;74275214;5646682;47329647;5227686;0;5227686;0;157900;3300;154601;0;0;0;25965;25965;13818640;0;1758684;2282787;-524103;73965205;1200500
202502;AC;29074;SENA MADUREIRA;04902979;BCO DA AMAZONIA S.A.;1;1;179986;179986;0;0;0;0;0;0;0;0;33313052;11162527;4415872;17576995;0;0;0;157658;0;0;0;0;0;0;33493038;6382148;13015755;63699;0;63699;0;13501759;0;13501759;0;0;0;7391;7391;32909;0;489377;687319;-197942;33493038;1200500
202502;AC;29988;PLACIDO DE CASTRO;00000000;BCO DO BRASIL S.A.;1;1;1090952;1090952;0;0;0;0;11716314;27501;11688814;0;129955950;36761844;637489;87342867;0;384091;0;4836133;-6474;0;0;0;11909;0;142775126;6273554;11286554;4923215;0;4923215;0;115918982;0;115918981;0;0;0;21528;21527;1406910;0;2944384;3264933;-320548;142775126;1200385
