#DATA_BASE;UF;CODMUN;MUNICIPIO;CNPJ;NOME_INSTITUICAO;AGEN_ESPERADAS;AGEN_PROCESSADAS;VERBETE_110_ENCAIXE;VERBETE_111_CAIXA;VERBETE_112_DEPOSITOS_BANCARIOS;VERBETE_113_BACEN_RESERV_BANC_EM_ESPECIE;VERBETE_114_APLIC_TEMPORARIAS_EM_OURO;VERBETE_120_APLIC_INTERFINANC_DE_LIQUIDEZ;VERBETE_130_TIT_E_VAL_MOB_E_INST_FIN_DERIV;VERBETE_140_REL_INTERFINANC_E_INTERDEPEND;VERBETE_141_CORRESPONDENTES_NO_EXTERIOR + VERBETE_142_CORRESPONDENTES_NO_PAIS;VERBETE_143_DEPEND_MATRIZ_E_CONGENERES_NO_EXTERIOR_EM;"VERBETE_144_COBRANCA_EM_TRANSITO + VERBETE_145_ORDENS_DE_PAGAMENTO	+ VERBETE_146_VAL_LIGADAS_E_TERC_EM_TRANSITO + VERBETE_147_DEPENDENCIAS_NO_PAIS	+ VERBETE_152_SUPRIMENTOS_INTERDEPENDENCIAS";VERBETE_153_RELACOES_COM_A_CARTEIRA_DE_CAMBIO_E_DE_DESENVOL;VERBETE_158_OUTR_REL_INTERF_E_INTERDEPEND;VERBETE_160_OPERACOES_DE_CREDITO;VERBETE_161_EMPRES_E_TIT_DESCONTADOS;VERBETE_162_FINANCIAMENTOS;VERBETE_163_FIN_RURAIS_AGRICUL_CUST/INVEST;VERBETE_164_FIN_RURAIS_PECUAR_CUST/INVEST;VERBETE_165_FIN_RURAIS_AGRICUL_COMERCIALIZ;VERBETE_166_FIN_RURAIS_PECUARIA_COMERCIALIZ;VERBETE_167_FINANCIAMENTOS_AGROINDUSTRIAIS+VERBETE_168_RENDAS_A_APROPRIAR_FINANC_RURAIS_AGROINDUSTRIAIS;VERBETE_169_FINANCIAMENTOS_IMOBILIARIOS;VERBETE_171_OUTRAS_OPERACOES_DE_CREDITO;VERBETE_172_OUTROS_CREDITOS;VERBETE_173_CREDITOS_EM_LIQUIDACAO;VERBETE_174_PROV_P/_OPER_CREDITOS;VERBETE_176_OPERACOES_ESPECIAIS;VERBETE_180_ARRENDAMENTO_MERCANTIL;VERBETE_184_PROV_P/OPER_ARR_MERCANTIL;VERBETE_190_OUTROS_VALORES_E_BENS;VERBETE_200_PERMANENTE;VERBETE_300_CONTAS_DE_COMPENSACAO;VERBETE_399_TOTAL_DO_ATIVO;VERBETE_401_SERVICOS_PUBLICOS + VERBETE_402_ATIVIDADES_EMPRESARIAIS + VERBETE_403_ESPECIAIS_DO_TESOURO_NACIONAL + VERBETE_404_SALDOS_CREDORES_EM_CONTAS_DE_EMPRESTIMOS_E_FINAN + VERBETE_411_DE_PESSOAS_FISICAS + VERBETE_412_DE_PESSOAS_JURIDICAS + VERBETE_413_DE_INSTITUICOES_FINANCEIRAS + VERBETE_414_JUDICIAIS + VERBETE_415_OBRIGATORIOS + VERBETE_416_PARA_INVESTIMENTOS + VERBETE_417_VINCULADOS + VERBETE_418_DEMAIS_DEPOSITOS + VERBETE_419_SLD_CRED_CTAS_EMPR_FINANC_OUTR;VERBETE_420_DEPOSITOS_DE_POUPANCA;VERBETE_430_DEPOSITOS_INTERIFNANCEIROS;VERBETE_431_DEPOSITOS_INTERFINANCEIROS;VERBETE_432_DEPOSITOS_A_PRAZO;VERBETE_433_CAPTACEOS_NO_MERCADO_ABERTO;VERBETE_440_REL_INTERFINANC_E_INTERDEPEND;VERBETE_441_CORRESPONDENTES_NO_EXTERIOR + VERBETE_442_CORRESPONDENTES_NO_PAIS;VERBETE_443_DEPENDENCIAS_MATRIZ_E_CONGENERES_NO_EXTERIOR;VERBETE_444_COBRANCA_EM_TRANSITO + VERBETE_445_ORDENS_DE_PAGAMENTO + VERBETE_446_VAL_DE_LIG_E_TERC_EM_TRANSITO + VERBETE_447_DEPENDENCIAS_NO_PAIS + VERBETE_456_SUPRIM_INTERDEPARTAMENTAIS + VERBETE_458_OUTR_REL_INTERFIN_INTERDEPEND;VERBETE_457_RELACOES_COM_A_CARTEIRA_DE_CAMBIO_E_DE_DESENVOLV;VERBETE_460_OBRIG_POR_EMP_E_REPASSES;VERBETE_461_BANCO_CENTRAL_ASSISTENCIA_FINANCEIRA + VERBETE_462_REDESCONTO + VERBETE_463_REFINANCIAMENTOS + VERBETE_467_OPERACOES_ESPECIAIS + VERBETE_468_OUTR_OBRIG_POR_EMPR_E_REPASSES;VERBETE_470_INST_FINANCEIROS_DERIVATIVOS;VERBETE_480_OBRIGACOES_POR_RECEBIMENTO;VERBETE_481_IOF + VERBETE_482_CONTRIBUICOES_PREVIDENCIARIAS + VERBETE_483_TRIBUTOS_ESTAD_E_MUNICIPAIS + VERBETE_484_TRIBUTOS_FEDERAIS + VERBETE_485_FGTS + VERBETE_487_DEMAIS_RECEBIMENTOS;VERBETE_486_PIS/PASEP;VERBETE_490_CHEQUES_ADMINISTRATIVOS + VERBETE_500_OUTRAS_OBRIGACOES;VERBETE_610_PATRIMONIO_LIQUIDO;VERBETE_710_CONTAS_DE_RESULTADO;VERBETE_711_CONTAS_CREDORAS;VERBETE_712_CONTAS_DEVEDORAS;VERBETE_800_CONTAS_DE_COMPENSACAO;VERBETE_899_TOTAL_DO_PASSIVO;CODMUN_IBGE
201902;AC;1030;MANCIO LIMA;00000000;BCO DO BRASIL S.A.;1;1;864200;864200;0;0;0;0;0;130068;0;0;130068;;0;27995769;20848993;839269;3822874;0;0;0;0;111281;0;2373352;0;0;0;0;0;5535;0;5860349;34855921;2223584;7114626;234516;0;234516;0;16700656;0;0;16700656;0;0;0;0;169848;169847;0;1369083;0;1183259;1362096;-178836;5860349;34855921;1200336
201902;AC;5184;MANOEL URBANO;00360305;CAIXA ECONOMICA FEDERAL;1;1;803763;803763;0;0;0;0;0;-7667705;81287;0;925;;-7749918;13493304;8533447;164623;0;0;0;0;0;6041782;126184;0;0;-1372733;0;0;0;145446;0;25174019;31948827;437565;5378086;241516;0;241516;0;22830;900;0;21929;0;0;0;0;7694;7694;0;300863;0;386254;530017;-143763;25174019;31948827;1200344
201902;AC;9465;ASSIS BRASIL;00360305;CAIXA ECONOMICA FEDERAL;1;1;505709;505709;0;0;0;0;0;-3252842;15727;0;0;;-3268569;6715427;6488564;317831;0;0;0;0;0;787588;0;0;0;-878557;0;0;0;0;0;14840665;18808959;533239;2724990;388223;0;388223;0;7311;260;0;7051;0;0;0;0;2689;2689;0;54095;0;257748;363140;-105391;14840665;18808959;1200054
201902;AC;15978;FEIJO;00000000;BCO DO BRASIL S.A.;1;1;2056714;2056714;0;0;0;0;0;68367;9603;0;58764;;0;21380556;9836985;327764;9632462;0;0;0;19728;0;0;1563618;0;0;0;0;0;7083;0;4040451;27553171;2050781;3252764;2670437;0;2670437;0;13895732;0;0;13895732;0;0;0;0;21142;21142;0;1059750;0;562113;812032;-249919;4040451;27553171;1200302
201902;AC;15978;FEIJO;00360305;CAIXA ECONOMICA FEDERAL;1;1;1565242;1565242;0;0;0;0;0;-17175218;54556;0;0;;-17229775;26054617;14391510;260700;0;0;0;0;0;13574828;161707;0;0;-2334129;0;0;0;734720;0;42587972;53767334;839638;7418941;2120919;0;2120919;0;23457;600;0;22857;0;0;0;0;16500;16501;0;249656;0;510250;820937;-310687;42587972;53767334;1200302
201902;AC;15978;FEIJO;04902979;BCO DA AMAZONIA S.A.;1;1;325513;325513;0;0;0;0;0;4123152;0;0;4123152;;0;3162742;3093069;0;0;0;0;0;0;0;0;69674;0;0;0;0;0;0;0;54812052;62423459;2517623;4483705;296318;0;296318;0;86656;0;0;86656;0;0;0;0;411;411;0;4913;0;221780;307121;-85341;54812052;62423459;1200302
201902;AC;18690;XAPURI;00000000;BCO DO BRASIL S.A.;1;1;1287496;1287496;0;0;0;0;49106;78064;0;0;78064;;0;46688981;13063542;458539;31203193;0;0;0;0;0;0;1963707;0;0;0;0;0;7693;0;7496993;55608334;3469019;9574840;2472792;0;2472792;0;30450966;0;0;30450966;0;0;0;0;15599;15600;0;1269282;0;858842;1076881;-218039;7496993;55608334;1200708
201902;AC;18690;XAPURI;04902979;BCO DA AMAZONIA S.A.;1;1;81032;81032;0;0;0;0;0;6525426;0;0;6525426;;0;1692349;1587212;0;3026;0;0;0;0;0;0;102111;0;0;0;0;0;0;0;76044820;84343627;3836726;3916880;397289;0;397289;0;36593;0;0;36593;0;0;0;0;300;300;0;57093;0;53927;136003;-82076;76044820;84343627;1200708
201902;AC;27478;TARAUACA;00000000;BCO DO BRASIL S.A.;1;1;1383724;1383724;0;0;0;0;0;1441336;0;0;1441336;;0;67559816;37827848;1803507;22720999;0;0;0;15528;1304259;0;3887676;0;0;0;0;0;9851;0;23018905;93413632;3872512;9418923;2024262;0;2024262;0;50728421;0;0;50728421;0;0;0;0;25981;25980;0;2395377;0;1929250;2335778;-406528;23018905;93413632;1200609
201902;AC;27478;TARAUACA;00360305;CAIXA ECONOMICA FEDERAL;1;1;1124148;1124148;0;0;0;0;0;-25669836;16279;0;262;;-25686377;48075854;29849238;586251;120985;0;0;0;0;19697828;1344339;0;0;-3522787;0;0;0;1055471;0;89572936;114158574;2070226;14717757;4563484;0;4563484;0;70756;1960;0;68796;0;0;0;0;43498;43497;0;1695055;0;1424863;1767685;-342822;89572936;114158574;1200609
201902;AC;27478;TARAUACA;04902979;BCO DA AMAZONIA S.A.;1;1;203258;203258;0;0;0;0;0;6044461;0;0;6042534;;1928;1853180;1773935;0;0;0;0;0;0;0;0;79245;0;0;0;0;0;0;0;50543261;58644159;1829983;6017599;6413;0;6413;0;106614;0;0;106614;0;0;0;0;31115;31115;0;1308;0;107867;211104;-103238;50543261;58644159;1200609
201902;AC;29074;SENA MADUREIRA;00000000;BCO DO BRASIL S.A.;1;1;1700997;1700997;0;0;0;0;0;504948;4787;0;500161;;0;109569381;29193771;2266810;72846144;0;0;0;0;1104537;110214;4047905;0;0;0;0;0;13229;0;21447538;133236092;9050247;14268755;17510742;0;17510742;0;66202068;0;0;66202068;0;0;0;2;71141;71143;0;2534229;0;2151370;2645781;-494411;21447538;133236092;1200500
201902;AC;29074;SENA MADUREIRA;00360305;CAIXA ECONOMICA FEDERAL;1;1;1454238;1454238;0;0;0;0;0;-23266546;147130;0;0;;-23413676;45132926;18949895;404868;0;0;0;0;0;29509172;309946;0;0;-4040955;0;0;0;6468938;0;227476358;257265914;2558737;21312965;4319814;0;4319814;0;85088;850;0;84238;0;0;0;0;27539;27539;0;852420;0;632993;1688852;-1055859;227476358;257265914;1200500
