#DATA_BASE;UF;CODMUN;MUNICIPIO;CNPJ;NOME_INSTITUICAO;AGEN_ESPERADAS;AGEN_PROCESSADAS;VERBETE_110_DISPONIBILIDADES;VERBETE_111_CAIXA;VERBETE_112_DEPOSITOS_BANCARIOS;VERBETE_113_BACEN_RESERV_BANC_EM_ESPECIE;VERBETE_120_APLIC_INTERFINANC_DE_LIQUIDEZ;VERBETE_130_TIT_E_VAL_MOB_E_INST_FIN_DERIV;VERBETE_140_REL_INTERFINANC_E_INTERDEPEND;VERBETE_141_CORRESPONDENTES_NO_EXTERIOR + VERBETE_142_CORRESPONDENTES_NO_PAIS;"VERBETE_144_COBRANCA_EM_TRANSITO + VERBETE_145_ORDENS_DE_PAGAMENTO	+ VERBETE_146_VAL_LIGADAS_E_TERC_EM_TRANSITO + VERBETE_147_DEPENDENCIAS_NO_PAIS	+ VERBETE_152_SUPRIMENTOS_INTERDEPENDENCIAS";VERBETE_158_OUTR_REL_INTERF_E_INTERDEPEND;VERBETE_160_OPERACOES_DE_CREDITO;VERBETE_161_EMPRES_E_TIT_DESCONTADOS;VERBETE_162_FINANCIAMENTOS;VERBETE_163_FIN_RURAIS_AGRICUL_CUST/INVEST;VERBETE_167_FINANCIAMENTOS_AGROINDUSTRIAIS;VERBETE_169_FINANCIAMENTOS_IMOBILIARIOS;VERBETE_171_OUTRAS_OPERACOES_DE_CREDITO;VERBETE_172_OUTROS_CREDITOS;VERBETE_174_PROV_P/_OPER_CREDITOS;VERBETE_176_OPERACOES_ESPECIAIS;VERBETE_180_ARRENDAMENTO_MERCANTIL;VERBETE_184_PROV_P/OPER_ARR_MERCANTIL;VERBETE_190_OUTROS_VALORES_E_BENS;VERBETE_200_PERMANENTE;VERBETE_399_TOTAL_DO_ATIVO;VERBETE_401_SERVICOS_PUBLICOS + VERBETE_402_ATIVIDADES_EMPRESARIAIS + VERBETE_403_ESPECIAIS_DO_TESOURO_NACIONAL + VERBETE_404_SALDOS_CREDORES_EM_CONTAS_DE_EMPRESTIMOS_E_FINAN + VERBETE_411_DE_PESSOAS_FISICAS + VERBETE_412_DE_PESSOAS_JURIDICAS + VERBETE_413_DE_INSTITUICOES_FINANCEIRAS + VERBETE_414_JUDICIAIS + VERBETE_415_OBRIGATORIOS + VERBETE_416_PARA_INVESTIMENTOS + VERBETE_417_VINCULADOS + VERBETE_418_DEMAIS_DEPOSITOS + VERBETE_419_SLD_CRED_CTAS_EMPR_FINANC_OUTR;VERBETE_420_DEPOSITOS_DE_POUPANCA;VERBETE_430_DEPOSITOS_INTERIFNANCEIROS;VERBETE_431_DEPOSITOS_INTERFINANCEIROS;VERBETE_432_DEPOSITOS_A_PRAZO;VERBETE_433_CAPTACEOS_NO_MERCADO_ABERTO;VERBETE_440_REL_INTERFINANC_E_INTERDEPEND;VERBETE_441_CORRESPONDENTES_NO_EXTERIOR + VERBETE_442_CORRESPONDENTES_NO_PAIS;VERBETE_444_COBRANCA_EM_TRANSITO + VERBETE_445_ORDENS_DE_PAGAMENTO + VERBETE_446_VAL_DE_LIG_E_TERC_EM_TRANSITO + VERBETE_447_DEPENDENCIAS_NO_PAIS + VERBETE_456_SUPRIM_INTERDEPARTAMENTAIS + VERBETE_458_OUTR_REL_INTERFIN_INTERDEPEND;VERBETE_460_OBRIG_POR_EMP_E_REPASSES;VERBETE_461_BANCO_CENTRAL_ASSISTENCIA_FINANCEIRA + VERBETE_467_OPERACOES_ESPECIAIS + VERBETE_468_OUTR_OBRIG_POR_EMPR_E_REPASSES;VERBETE_470_INST_FINANCEIROS_DERIVATIVOS;VERBETE_480_OBRIGACOES_POR_RECEBIMENTO;VERBETE_481_IOF + VERBETE_482_CONTRIBUICOES_PREVIDENCIARIAS + VERBETE_483_TRIBUTOS_ESTAD_E_MUNICIPAIS + VERBETE_484_TRIBUTOS_FEDERAIS + VERBETE_485_FGTS + VERBETE_487_DEMAIS_RECEBIMENTOS;VERBETE_490_CHEQUES_ADMINISTRATIVOS + VERBETE_500_OUTRAS_OBRIGACOES;VERBETE_610_PATRIMONIO_LIQUIDO;VERBETE_710_CONTAS_DE_RESULTADO;VERBETE_711_CONTAS_CREDORAS;VERBETE_712_CONTAS_DEVEDORAS;VERBETE_899_TOTAL_DO_PASSIVO;CODMUN_IBGE
202208;AC;5184;MANOEL URBANO;00360305;CAIXA ECONOMICA FEDERAL;1;1;732758;732758;0;0;0;0;-10645498;47460;0;-10692958;21156270;17160190;31080;602105;0;4543471;107133;0;-1287709;0;0;0;145446;0;11388976;691030;10061512;112750;0;112750;0;61150;220;60930;0;0;0;29196;29196;2730;0;430609;688895;-258287;11388976;1200344
202208;AC;9465;ASSIS BRASIL;00360305;CAIXA ECONOMICA FEDERAL;1;1;1385637;1385637;0;0;0;0;-7737603;57086;0;-7794688;11177912;11489828;15816;0;0;240364;0;0;-568096;0;0;0;0;0;4825947;519272;3911256;26406;0;26406;0;13086;0;13086;0;0;0;10279;10280;134194;0;211455;379409;-167953;4825947;1200054
202208;AC;15978;FEIJO;00360305;CAIXA ECONOMICA FEDERAL;1;1;2605921;2605921;0;0;0;0;-32824972;165475;0;-32990447;48151215;33550358;29300;112473;0;15886162;138876;0;-1565955;0;0;0;0;0;17932164;1311312;14684438;892236;0;892236;0;51524;260;51264;0;0;0;41894;41893;330;0;950430;1358491;-408061;17932164;1200302
202208;AC;15978;FEIJO;04902979;BCO DA AMAZONIA S.A.;1;1;437458;437458;0;0;0;0;3470505;0;3470505;0;8876541;4772596;0;4030816;0;0;0;73129;0;0;0;0;0;0;12784503;5577930;6481044;408431;0;408431;0;102324;0;102324;0;0;0;1087;1087;30675;0;183013;283471;-100459;12784503;1200302
202208;AC;18690;XAPURI;04902979;BCO DA AMAZONIA S.A.;1;1;430718;430718;0;0;0;0;6182;0;0;6182;31086642;5790386;1688287;23593875;0;0;0;14095;0;0;0;0;0;0;31523542;7862382;6342722;299051;0;299051;0;16402886;0;16402886;0;0;0;773;773;85418;0;530310;638129;-107819;31523542;1200708
202208;AC;27478;TARAUACA;00000000;BCO DO BRASIL S.A.;1;1;3646807;3646807;0;0;0;227424;2080668;48820;2031848;0;182067257;100541538;2314522;64436308;0;2173996;0;12600893;0;0;0;0;21657;0;188043812;16967667;27722383;9591346;0;9591346;0;126604171;0;126604171;0;0;0;977693;977694;1470995;0;4709557;5749469;-1039912;188043812;1200609
202208;AC;27478;TARAUACA;00360305;CAIXA ECONOMICA FEDERAL;1;1;2306159;2306159;0;0;0;0;-58165741;119172;220000;-58504913;82013706;61026589;0;150905;0;23386908;1083454;0;-3634150;0;0;0;248419;0;26402542;2696280;19035211;1508846;0;1508846;0;128742;100;128642;0;0;0;46379;46379;1468436;0;1518649;2253096;-734447;26402542;1200609
202208;AC;27478;TARAUACA;04902979;BCO DA AMAZONIA S.A.;1;1;287822;287822;0;0;0;0;358;0;0;358;21769315;4782158;329481;16578431;0;0;0;79245;0;0;0;0;0;0;22057495;4929424;8344785;234005;0;234005;0;8230234;0;8230234;0;0;0;32533;32533;19643;0;266871;418573;-151702;22057495;1200609
202208;AC;29074;SENA MADUREIRA;00000000;BCO DO BRASIL S.A.;1;1;2717343;2717343;0;0;0;72285;1932415;13600;1918815;0;138352710;50570185;815501;77796981;0;1512944;0;7657099;0;0;0;0;13192;0;143087946;14590888;19180650;18509099;0;18509099;0;87116790;0;87116790;0;0;3;210048;210048;873903;0;2606566;3458184;-851618;143087946;1200500
202208;AC;29074;SENA MADUREIRA;00360305;CAIXA ECONOMICA FEDERAL;1;1;2827810;2827810;0;0;0;0;-41449475;211335;0;-41660810;77518256;36669409;32781;9283568;0;33605542;270692;0;-2343734;0;0;0;2521730;0;41418322;3172935;35140199;1001113;0;1001113;0;178350;690;177659;0;0;0;90019;90018;554832;0;1280873;1881671;-600797;41418322;1200500
202208;AC;29074;SENA MADUREIRA;04902979;BCO DA AMAZONIA S.A.;1;1;277217;277217;0;0;0;0;2846853;0;2846853;0;18669805;8506812;2118003;7861662;0;0;0;183328;0;0;0;0;0;0;21793875;8402188;12948856;74471;0;74471;0;129841;0;129841;0;0;0;2865;2865;14133;0;221521;412554;-191034;21793875;1200500
202208;AC;29988;PLACIDO DE CASTRO;00000000;BCO DO BRASIL S.A.;1;1;1901832;1901832;0;0;0;0;761772;5188;756585;0;87474326;27360918;275252;56208032;0;325133;0;3304990;0;0;0;0;8245;0;90146175;5301853;12746350;2348905;0;2348905;0;67235107;0;67235107;0;0;0;30652;30651;799848;0;1683460;2009936;-326476;90146175;1200385
