#DATA_BASE;UF;CODMUN;MUNICIPIO;CNPJ;NOME_INSTITUICAO;AGEN_ESPERADAS;AGEN_PROCESSADAS;VERBETE_110_ENCAIXE;VERBETE_111_CAIXA;VERBETE_112_DEPOSITOS_BANCARIOS;VERBETE_113_BACEN_RESERV_BANC_EM_ESPECIE;VERBETE_114_APLIC_TEMPORARIAS_EM_OURO;VERBETE_120_APLIC_INTERFINANC_DE_LIQUIDEZ;VERBETE_130_TIT_E_VAL_MOB_E_INST_FIN_DERIV;VERBETE_140_REL_INTERFINANC_E_INTERDEPEND;VERBETE_141_CORRESPONDENTES_NO_EXTERIOR + VERBETE_142_CORRESPONDENTES_NO_PAIS;VERBETE_143_DEPEND_MATRIZ_E_CONGENERES_NO_EXTERIOR_EM;"VERBETE_144_COBRANCA_EM_TRANSITO + VERBETE_145_ORDENS_DE_PAGAMENTO	+ VERBETE_146_VAL_LIGADAS_E_TERC_EM_TRANSITO + VERBETE_147_DEPENDENCIAS_NO_PAIS	+ VERBETE_152_SUPRIMENTOS_INTERDEPENDENCIAS";VERBETE_153_RELACOES_COM_A_CARTEIRA_DE_CAMBIO_E_DE_DESENVOL;VERBETE_158_OUTR_REL_INTERF_E_INTERDEPEND;VERBETE_160_OPERACOES_DE_CREDITO;VERBETE_161_EMPRES_E_TIT_DESCONTADOS;VERBETE_162_FINANCIAMENTOS;VERBETE_163_FIN_RURAIS_AGRICUL_CUST/INVEST;VERBETE_164_FIN_RURAIS_PECUAR_CUST/INVEST;VERBETE_165_FIN_RURAIS_AGRICUL_COMERCIALIZ;VERBETE_166_FIN_RURAIS_PECUARIA_COMERCIALIZ;VERBETE_167_FINANCIAMENTOS_AGROINDUSTRIAIS+VERBETE_168_RENDAS_A_APROPRIAR_FINANC_RURAIS_AGROINDUSTRIAIS;VERBETE_169_FINANCIAMENTOS_IMOBILIARIOS;VERBETE_171_OUTRAS_OPERACOES_DE_CREDITO;VERBETE_172_OUTROS_CREDITOS;VERBETE_173_CREDITOS_EM_LIQUIDACAO;VERBETE_174_PROV_P/_OPER_CREDITOS;VERBETE_176_OPERACOES_ESPECIAIS;VERBETE_180_ARRENDAMENTO_MERCANTIL;VERBETE_184_PROV_P/OPER_ARR_MERCANTIL;VERBETE_190_OUTROS_VALORES_E_BENS;VERBETE_200_PERMANENTE;VERBETE_300_CONTAS_DE_COMPENSACAO;VERBETE_399_TOTAL_DO_ATIVO;VERBETE_401_SERVICOS_PUBLICOS + VERBETE_402_ATIVIDADES_EMPRESARIAIS + VERBETE_403_ESPECIAIS_DO_TESOURO_NACIONAL + VERBETE_404_SALDOS_CREDORES_EM_CONTAS_DE_EMPRESTIMOS_E_FINAN + VERBETE_411_DE_PESSOAS_FISICAS + VERBETE_412_DE_PESSOAS_JURIDICAS + VERBETE_413_DE_INSTITUICOES_FINANCEIRAS + VERBETE_414_JUDICIAIS + VERBETE_415_OBRIGATORIOS + VERBETE_416_PARA_INVESTIMENTOS + VERBETE_417_VINCULADOS + VERBETE_418_DEMAIS_DEPOSITOS + VERBETE_419_SLD_CRED_CTAS_EMPR_FINANC_OUTR;VERBETE_420_DEPOSITOS_DE_POUPANCA;VERBETE_430_DEPOSITOS_INTERIFNANCEIROS;VERBETE_431_DEPOSITOS_INTERFINANCEIROS;VERBETE_432_DEPOSITOS_A_PRAZO;VERBETE_433_CAPTACEOS_NO_MERCADO_ABERTO;VERBETE_440_REL_INTERFINANC_E_INTERDEPEND;VERBETE_441_CORRESPONDENTES_NO_EXTERIOR + VERBETE_442_CORRESPONDENTES_NO_PAIS;VERBETE_443_DEPENDENCIAS_MATRIZ_E_CONGENERES_NO_EXTERIOR;VERBETE_444_COBRANCA_EM_TRANSITO + VERBETE_445_ORDENS_DE_PAGAMENTO + VERBETE_446_VAL_DE_LIG_E_TERC_EM_TRANSITO + VERBETE_447_DEPENDENCIAS_NO_PAIS + VERBETE_456_SUPRIM_INTERDEPARTAMENTAIS + VERBETE_458_OUTR_REL_INTERFIN_INTERDEPEND;VERBETE_457_RELACOES_COM_A_CARTEIRA_DE_CAMBIO_E_DE_DESENVOLV;VERBETE_460_OBRIG_POR_EMP_E_REPASSES;VERBETE_461_BANCO_CENTRAL_ASSISTENCIA_FINANCEIRA + VERBETE_462_REDESCONTO + VERBETE_463_REFINANCIAMENTOS + VERBETE_467_OPERACOES_ESPECIAIS + VERBETE_468_OUTR_OBRIG_POR_EMPR_E_REPASSES;VERBETE_470_INST_FINANCEIROS_DERIVATIVOS;VERBETE_480_OBRIGACOES_POR_RECEBIMENTO;VERBETE_481_IOF + VERBETE_482_CONTRIBUICOES_PREVIDENCIARIAS + VERBETE_483_TRIBUTOS_ESTAD_E_MUNICIPAIS + VERBETE_484_TRIBUTOS_FEDERAIS + VERBETE_485_FGTS + VERBETE_487_DEMAIS_RECEBIMENTOS;VERBETE_486_PIS/PASEP;VERBETE_490_CHEQUES_ADMINISTRATIVOS + VERBETE_500_OUTRAS_OBRIGACOES;VERBETE_610_PATRIMONIO_LIQUIDO;VERBETE_710_CONTAS_DE_RESULTADO;VERBETE_711_CONTAS_CREDORAS;VERBETE_712_CONTAS_DEVEDORAS;VERBETE_800_CONTAS_DE_COMPENSACAO;VERBETE_899_TOTAL_DO_PASSIVO;CODMUN_IBGE
202004;AC;1030;MANCIO LIMA;00000000;BCO DO BRASIL S.A.;1;1;686844;686844;0;0;0;0;0;176269;13200;0;163068;;0;30632209;23542191;771772;3752060;0;0;0;0;267420;0;2298766;0;0;0;0;0;5774;0;7904958;39406053;2243973;9383419;348047;0;348047;0;15597249;0;0;15597249;0;0;0;0;43306;43306;0;1399626;0;2485476;2824780;-339305;7904958;39406053;1200336
202004;AC;5184;MANOEL URBANO;00360305;CAIXA ECONOMICA FEDERAL;1;1;1881525;1881525;0;0;0;0;0;-4021899;81187;0;0;;-4103086;14238412;9937997;135134;0;0;0;0;0;5567860;119494;0;-15;-1522058;0;0;0;145446;0;26874818;39118303;2761575;8061734;266468;0;266468;0;38099;520;0;37579;0;0;0;0;2573;2574;0;399721;0;713315;1069569;-356254;26874818;39118303;1200344
202004;AC;9465;ASSIS BRASIL;00360305;CAIXA ECONOMICA FEDERAL;1;1;1770382;1770382;0;0;0;0;0;-3338046;16839;0;0;;-3354885;6863436;6571176;118361;0;0;0;0;0;716154;0;0;-13;-542241;0;0;0;0;0;13837495;19133267;720360;3525944;403055;0;403055;0;13559;260;0;13299;0;0;0;0;331;331;0;141718;0;490806;622493;-131687;13837495;19133267;1200054
202004;AC;15978;FEIJO;00000000;BCO DO BRASIL S.A.;1;1;2016521;2016521;0;0;0;0;0;191654;0;0;191654;;0;25515008;13065418;298538;10302055;0;0;0;0;153471;0;1695527;0;0;0;0;0;8833;0;6077372;33809389;2955047;4134144;1350042;0;1350042;0;16615650;0;0;16615650;0;0;0;0;28264;28263;0;1149799;0;1499070;1864161;-365091;6077372;33809389;1200302
202004;AC;15978;FEIJO;00360305;CAIXA ECONOMICA FEDERAL;1;1;1813518;1813518;0;0;0;0;0;-15144302;134076;0;0;;-15278377;30077908;17209343;114188;0;0;0;0;0;13961486;153645;0;-18;-1360737;0;0;0;683029;0;43492511;60922665;1418816;12150890;1958474;0;1958474;0;32167;2090;0;30077;0;0;0;0;9215;9214;0;319951;0;1540642;1878759;-338116;43492511;60922665;1200302
202004;AC;15978;FEIJO;04902979;BCO DA AMAZONIA S.A.;1;1;640378;640378;0;0;0;0;0;5280224;0;0;5280224;;0;2816590;2746912;0;0;0;0;0;0;0;0;69678;0;0;0;0;0;0;0;58506612;67243804;2950914;5108073;316476;0;316476;0;26828;0;0;26828;0;0;0;0;79;79;0;10696;0;324126;493697;-169572;58506612;67243804;1200302
202004;AC;18690;XAPURI;00000000;BCO DO BRASIL S.A.;1;1;1440537;1440537;0;0;0;0;52611;860488;0;0;860488;;0;47838912;14374606;519309;30635562;0;0;0;0;0;0;2309435;0;0;0;0;0;7218;0;11576542;61776307;6677262;13927870;2761333;0;2761333;0;23795798;0;0;23795798;0;0;0;0;12049;12050;0;1262308;0;1763145;2281722;-518578;11576542;61776307;1200708
202004;AC;18690;XAPURI;04902979;BCO DA AMAZONIA S.A.;1;1;435143;435143;0;0;0;0;0;11406954;0;0;11406954;;0;1686055;1637255;0;3026;0;0;0;0;0;0;45774;0;0;0;0;0;0;0;76816084;90344236;7533293;5532041;242786;0;242786;0;35039;0;0;35039;0;0;0;0;57;57;0;54153;0;130784;255954;-125170;76816084;90344236;1200708
202004;AC;27478;TARAUACA;00000000;BCO DO BRASIL S.A.;1;1;1374370;1374370;0;0;0;0;0;1749766;5918;0;1743849;;0;76107543;43383985;1423948;25567349;0;0;0;0;1749569;0;3982693;0;0;0;0;0;9738;0;30273603;109515022;5090117;12057574;2100774;0;2100774;0;53077976;0;0;53077976;0;0;0;0;181281;181282;0;2411304;0;4322391;5513575;-1191184;30273603;109515022;1200609
202004;AC;27478;TARAUACA;00360305;CAIXA ECONOMICA FEDERAL;1;1;1959804;1959804;0;0;0;0;0;-28251901;142793;0;1000000;;-29394694;51400584;34393041;123771;75420;0;0;0;0;18665521;1240301;0;-48;-3097421;0;0;0;857471;0;86629921;112595879;3673648;16953677;2040962;0;2040962;0;67980;670;0;67310;0;0;0;0;6010;6010;0;610265;0;2613418;3255039;-641621;86629921;112595879;1200609
202004;AC;27478;TARAUACA;04902979;BCO DA AMAZONIA S.A.;1;1;256830;256830;0;0;0;0;0;7100821;0;0;7100821;;0;1865023;1785778;0;0;0;0;0;0;0;0;79245;0;0;0;0;0;0;0;55096842;64319517;1741057;7031146;166664;0;166664;0;109267;0;0;109267;0;0;0;0;30976;30976;0;8632;0;134933;286723;-151790;55096842;64319517;1200609
202004;AC;29074;SENA MADUREIRA;00000000;BCO DO BRASIL S.A.;1;1;1578464;1578464;0;0;0;0;0;737801;2571;0;735230;;0;131187713;36760633;2182284;86863344;0;0;0;0;1201447;102311;4077694;0;0;0;0;0;14370;0;26446400;159964748;8618303;17267295;23654863;0;23654863;0;76042484;0;0;76042484;0;0;0;2;436544;436543;0;2566334;0;4932524;5817757;-885232;26446400;159964748;1200500
202004;AC;29074;SENA MADUREIRA;00360305;CAIXA ECONOMICA FEDERAL;1;1;2207351;2207351;0;0;0;0;0;-17413996;145658;0;0;;-17559654;47628121;20266663;260022;0;0;0;0;0;28739583;294487;0;-1853;-1930782;0;0;0;5999501;0;135619390;174040366;4333325;28198748;2046844;0;2046844;0;115878;2080;0;113798;0;0;0;0;5966;5966;0;1671142;0;2049073;2868701;-819627;135619390;174040366;1200500
