#DATA_BASE;UF;CODMUN;MUNICIPIO;CNPJ;NOME_INSTITUICAO;AGEN_ESPERADAS;AGEN_PROCESSADAS;VERBETE_110_ENCAIXE;VERBETE_111_CAIXA;VERBETE_112_DEPOSITOS_BANCARIOS;VERBETE_113_BACEN_RESERV_BANC_EM_ESPECIE;VERBETE_114_APLIC_TEMPORARIAS_EM_OURO;VERBETE_120_APLIC_INTERFINANC_DE_LIQUIDEZ;VERBETE_130_TIT_E_VAL_MOB_E_INST_FIN_DERIV;VERBETE_140_REL_INTERFINANC_E_INTERDEPEND;VERBETE_141_CORRESPONDENTES_NO_EXTERIOR + VERBETE_142_CORRESPONDENTES_NO_PAIS;VERBETE_143_DEPEND_MATRIZ_E_CONGENERES_NO_EXTERIOR_EM;"VERBETE_144_COBRANCA_EM_TRANSITO + VERBETE_145_ORDENS_DE_PAGAMENTO	+ VERBETE_146_VAL_LIGADAS_E_TERC_EM_TRANSITO + VERBETE_147_DEPENDENCIAS_NO_PAIS	+ VERBETE_152_SUPRIMENTOS_INTERDEPENDENCIAS";VERBETE_153_RELACOES_COM_A_CARTEIRA_DE_CAMBIO_E_DE_DESENVOL;VERBETE_158_OUTR_REL_INTERF_E_INTERDEPEND;VERBETE_160_OPERACOES_DE_CREDITO;VERBETE_161_EMPRES_E_TIT_DESCONTADOS;VERBETE_162_FINANCIAMENTOS;VERBETE_163_FIN_RURAIS_AGRICUL_CUST/INVEST;VERBETE_164_FIN_RURAIS_PECUAR_CUST/INVEST;VERBETE_165_FIN_RURAIS_AGRICUL_COMERCIALIZ;VERBETE_166_FIN_RURAIS_PECUARIA_COMERCIALIZ;VERBETE_167_FINANCIAMENTOS_AGROINDUSTRIAIS+VERBETE_168_RENDAS_A_APROPRIAR_FINANC_RURAIS_AGROINDUSTRIAIS;VERBETE_169_FINANCIAMENTOS_IMOBILIARIOS;VERBETE_171_OUTRAS_OPERACOES_DE_CREDITO;VERBETE_172_OUTROS_CREDITOS;VERBETE_173_CREDITOS_EM_LIQUIDACAO;VERBETE_174_PROV_P/_OPER_CREDITOS;VERBETE_176_OPERACOES_ESPECIAIS;VERBETE_180_ARRENDAMENTO_MERCANTIL;VERBETE_184_PROV_P/OPER_ARR_MERCANTIL;VERBETE_190_OUTROS_VALORES_E_BENS;VERBETE_200_PERMANENTE;VERBETE_300_CONTAS_DE_COMPENSACAO;VERBETE_399_TOTAL_DO_ATIVO;VERBETE_401_SERVICOS_PUBLICOS + VERBETE_402_ATIVIDADES_EMPRESARIAIS + VERBETE_403_ESPECIAIS_DO_TESOURO_NACIONAL + VERBETE_404_SALDOS_CREDORES_EM_CONTAS_DE_EMPRESTIMOS_E_FINAN + VERBETE_411_DE_PESSOAS_FISICAS + VERBETE_412_DE_PESSOAS_JURIDICAS + VERBETE_413_DE_INSTITUICOES_FINANCEIRAS + VERBETE_414_JUDICIAIS + VERBETE_415_OBRIGATORIOS + VERBETE_416_PARA_INVESTIMENTOS + VERBETE_417_VINCULADOS + VERBETE_418_DEMAIS_DEPOSITOS + VERBETE_419_SLD_CRED_CTAS_EMPR_FINANC_OUTR;VERBETE_420_DEPOSITOS_DE_POUPANCA;VERBETE_430_DEPOSITOS_INTERIFNANCEIROS;VERBETE_431_DEPOSITOS_INTERFINANCEIROS;VERBETE_432_DEPOSITOS_A_PRAZO;VERBETE_433_CAPTACEOS_NO_MERCADO_ABERTO;VERBETE_440_REL_INTERFINANC_E_INTERDEPEND;VERBETE_441_CORRESPONDENTES_NO_EXTERIOR + VERBETE_442_CORRESPONDENTES_NO_PAIS;VERBETE_443_DEPENDENCIAS_MATRIZ_E_CONGENERES_NO_EXTERIOR;VERBETE_444_COBRANCA_EM_TRANSITO + VERBETE_445_ORDENS_DE_PAGAMENTO + VERBETE_446_VAL_DE_LIG_E_TERC_EM_TRANSITO + VERBETE_447_DEPENDENCIAS_NO_PAIS + VERBETE_456_SUPRIM_INTERDEPARTAMENTAIS + VERBETE_458_OUTR_REL_INTERFIN_INTERDEPEND;VERBETE_457_RELACOES_COM_A_CARTEIRA_DE_CAMBIO_E_DE_DESENVOLV;VERBETE_460_OBRIG_POR_EMP_E_REPASSES;VERBETE_461_BANCO_CENTRAL_ASSISTENCIA_FINANCEIRA + VERBETE_462_REDESCONTO + VERBETE_463_REFINANCIAMENTOS + VERBETE_467_OPERACOES_ESPECIAIS + VERBETE_468_OUTR_OBRIG_POR_EMPR_E_REPASSES;VERBETE_470_INST_FINANCEIROS_DERIVATIVOS;VERBETE_480_OBRIGACOES_POR_RECEBIMENTO;VERBETE_481_IOF + VERBETE_482_CONTRIBUICOES_PREVIDENCIARIAS + VERBETE_483_TRIBUTOS_ESTAD_E_MUNICIPAIS + VERBETE_484_TRIBUTOS_FEDERAIS + VERBETE_485_FGTS + VERBETE_487_DEMAIS_RECEBIMENTOS;VERBETE_486_PIS/PASEP;VERBETE_490_CHEQUES_ADMINISTRATIVOS + VERBETE_500_OUTRAS_OBRIGACOES;VERBETE_610_PATRIMONIO_LIQUIDO;VERBETE_710_CONTAS_DE_RESULTADO;VERBETE_711_CONTAS_CREDORAS;VERBETE_712_CONTAS_DEVEDORAS;VERBETE_800_CONTAS_DE_COMPENSACAO;VERBETE_899_TOTAL_DO_PASSIVO;CODMUN_IBGE
201806;AC;1030;MANCIO LIMA;00000000;BCO DO BRASIL S.A.;1;1;514791;514791;0;0;0;0;0;458427;0;0;458427;;0;26348295;20279885;909487;3224471;0;0;0;28105;117184;0;1789163;0;0;0;0;0;5271;0;8142110;35468895;2246645;6156277;99050;0;99050;0;14307032;0;0;14307032;0;0;0;0;27618;27616;0;1125009;0;3365153;3891944;-526791;8142110;35468895;1200336
201806;AC;5184;MANOEL URBANO;00360305;CAIXA ECONOMICA FEDERAL;1;1;307805;307805;0;0;0;0;0;-5468560;35471;0;1658;;-5505688;13514387;8364052;119103;0;0;0;0;0;6347862;130022;0;0;-1446652;0;0;0;0;0;25120399;33474031;1241096;5209603;490355;0;490355;0;3554;960;0;2594;0;0;0;0;48729;48729;0;49022;0;1311272;1983152;-671880;25120399;33474031;1200344
201806;AC;9465;ASSIS BRASIL;00360305;CAIXA ECONOMICA FEDERAL;1;1;576043;576043;0;0;0;0;0;-3759347;29556;0;4975;;-3793879;7021560;6814811;490710;0;0;0;0;0;856102;0;0;0;-1140063;0;0;0;0;0;15520971;19359226;351549;2015201;367707;0;367707;0;2251;0;0;2251;0;0;0;0;3130;3130;0;61785;0;1036631;1483541;-446909;15520971;19359226;1200054
201806;AC;15978;FEIJO;00000000;BCO DO BRASIL S.A.;1;1;783940;783940;0;0;0;0;0;139915;0;0;139915;;0;20133530;8814069;399439;9530485;0;0;0;20331;0;0;1369205;0;0;0;0;0;3953;0;5607165;26668503;2410607;3232795;2147403;0;2147403;0;10597874;0;0;10597874;0;0;0;0;34360;34360;0;929357;0;1708944;2296813;-587870;5607165;26668503;1200302
201806;AC;15978;FEIJO;00360305;CAIXA ECONOMICA FEDERAL;1;1;991753;991753;0;0;0;0;0;-13883881;93849;0;1000;;-13978730;26187810;13961457;351053;0;0;0;0;0;13813735;166384;0;0;-2104820;0;0;0;734720;0;43928577;57958979;1299881;6421538;2098166;0;2098166;0;4814;550;0;4265;0;0;0;0;16969;16969;0;513927;0;3675107;3399169;275938;43928577;57958979;1200302
201806;AC;15978;FEIJO;04902979;BCO DA AMAZONIA S.A.;1;1;333781;333781;0;0;0;0;0;3034465;0;0;3034465;;0;3721590;3651924;0;0;0;0;0;0;0;0;69666;0;0;0;0;0;0;0;56978029;64067864;2133514;3934050;282046;0;282046;0;94093;0;0;94093;0;0;0;0;785;785;0;4647;0;640700;913370;-272671;56978029;64067864;1200302
201806;AC;18690;XAPURI;00000000;BCO DO BRASIL S.A.;1;1;1363821;1363821;0;0;0;0;0;597160;0;0;597160;;0;45067065;13437265;641214;29240577;0;0;0;1;0;0;1748009;0;0;0;0;0;6656;0;9135858;56170560;3353185;8560113;2095657;0;2095657;0;29408086;0;0;29408086;0;0;0;0;23687;23687;0;1099350;0;2494625;3161958;-667333;9135858;56170560;1200708
201806;AC;18690;XAPURI;04902979;BCO DA AMAZONIA S.A.;1;1;142976;142976;0;0;0;0;0;5886221;0;0;5886221;;0;1590143;1546885;0;3026;0;0;0;0;0;0;40232;0;0;0;0;0;0;0;74986802;82606142;3090336;3809791;417801;0;417801;0;7908;0;0;7908;0;0;0;0;385;385;0;50595;0;242524;513532;-271009;74986802;82606142;1200708
201806;AC;27478;TARAUACA;00000000;BCO DO BRASIL S.A.;1;1;1217221;1217221;0;0;0;0;0;1381725;0;0;1381725;;0;67321529;37967055;2417772;22052969;0;0;0;18869;1239144;0;3625719;0;0;0;0;0;9057;0;23697926;93627458;4203189;8284808;1845486;0;1845486;0;47082674;0;0;47082674;0;0;0;0;57061;57060;0;2467952;0;5988362;7060361;-1071998;23697926;93627458;1200609
201806;AC;27478;TARAUACA;00360305;CAIXA ECONOMICA FEDERAL;1;1;1482081;1482081;0;0;0;0;0;-25946375;98982;0;262;;-26045619;48763175;29564286;718584;0;0;0;0;0;20600652;1400642;0;0;-3520990;0;0;0;1055471;0;91347624;116701975;2283882;13221448;3400356;0;3400356;0;3553;920;0;2634;0;0;0;0;18555;18555;0;1840841;0;4585717;6381382;-1795666;91347624;116701975;1200609
201806;AC;27478;TARAUACA;04902979;BCO DA AMAZONIA S.A.;1;1;132855;132855;0;0;0;0;0;5222298;0;0;5220398;;1900;1975258;1896013;0;0;0;0;0;0;0;0;79245;0;0;0;0;0;0;0;46161174;53491585;1488360;5488235;22203;0;22203;0;73077;0;0;73077;0;0;0;0;31118;31118;0;1250;0;226168;551172;-325004;46161174;53491585;1200609
201806;AC;29074;SENA MADUREIRA;00000000;BCO DO BRASIL S.A.;1;1;899817;899817;0;0;0;0;0;1533763;0;0;1533763;;0;80891736;26024411;2098723;48291455;0;0;0;0;885254;114814;3477079;0;0;0;0;0;9962;0;23856955;107192233;7849840;12245247;15185875;0;15185875;0;39807322;0;0;39807322;0;0;0;2;244280;244279;0;2220834;0;5781879;7194757;-1412878;23856955;107192233;1200500
201806;AC;29074;SENA MADUREIRA;00360305;CAIXA ECONOMICA FEDERAL;1;1;69136;69136;0;0;0;0;0;-21238034;292875;0;0;;-21530910;46288588;20689327;700644;382573;0;0;0;0;29742462;320176;0;0;-5546594;0;0;0;5192086;0;247858608;278170384;2778522;19188272;4194511;0;4194511;0;9163;640;0;8523;0;0;0;0;19512;19512;0;591482;0;3530316;7115669;-3585353;247858608;278170384;1200500
