#DATA_BASE;UF;CODMUN;MUNICIPIO;CNPJ;NOME_INSTITUICAO;AGEN_ESPERADAS;AGEN_PROCESSADAS;VERBETE_110_ENCAIXE;VERBETE_111_CAIXA;VERBETE_112_DEPOSITOS_BANCARIOS;VERBETE_113_BACEN_RESERV_BANC_EM_ESPECIE;VERBETE_114_APLIC_TEMPORARIAS_EM_OURO;VERBETE_120_APLIC_INTERFINANC_DE_LIQUIDEZ;VERBETE_130_TIT_E_VAL_MOB_E_INST_FIN_DERIV;VERBETE_140_REL_INTERFINANC_E_INTERDEPEND;VERBETE_141_CORRESPONDENTES_NO_EXTERIOR + VERBETE_142_CORRESPONDENTES_NO_PAIS;VERBETE_143_DEPEND_MATRIZ_E_CONGENERES_NO_EXTERIOR_EM;"VERBETE_144_COBRANCA_EM_TRANSITO + VERBETE_145_ORDENS_DE_PAGAMENTO	+ VERBETE_146_VAL_LIGADAS_E_TERC_EM_TRANSITO + VERBETE_147_DEPENDENCIAS_NO_PAIS	+ VERBETE_152_SUPRIMENTOS_INTERDEPENDENCIAS";VERBETE_153_RELACOES_COM_A_CARTEIRA_DE_CAMBIO_E_DE_DESENVOL;VERBETE_158_OUTR_REL_INTERF_E_INTERDEPEND;VERBETE_160_OPERACOES_DE_CREDITO;VERBETE_161_EMPRES_E_TIT_DESCONTADOS;VERBETE_162_FINANCIAMENTOS;VERBETE_163_FIN_RURAIS_AGRICUL_CUST/INVEST;VERBETE_164_FIN_RURAIS_PECUAR_CUST/INVEST;VERBETE_165_FIN_RURAIS_AGRICUL_COMERCIALIZ;VERBETE_166_FIN_RURAIS_PECUARIA_COMERCIALIZ;VERBETE_167_FINANCIAMENTOS_AGROINDUSTRIAIS+VERBETE_168_RENDAS_A_APROPRIAR_FINANC_RURAIS_AGROINDUSTRIAIS;VERBETE_169_FINANCIAMENTOS_IMOBILIARIOS;VERBETE_171_OUTRAS_OPERACOES_DE_CREDITO;VERBETE_172_OUTROS_CREDITOS;VERBETE_173_CREDITOS_EM_LIQUIDACAO;VERBETE_174_PROV_P/_OPER_CREDITOS;VERBETE_176_OPERACOES_ESPECIAIS;VERBETE_180_ARRENDAMENTO_MERCANTIL;VERBETE_184_PROV_P/OPER_ARR_MERCANTIL;VERBETE_190_OUTROS_VALORES_E_BENS;VERBETE_200_PERMANENTE;VERBETE_300_CONTAS_DE_COMPENSACAO;VERBETE_399_TOTAL_DO_ATIVO;VERBETE_401_SERVICOS_PUBLICOS + VERBETE_402_ATIVIDADES_EMPRESARIAIS + VERBETE_403_ESPECIAIS_DO_TESOURO_NACIONAL + VERBETE_404_SALDOS_CREDORES_EM_CONTAS_DE_EMPRESTIMOS_E_FINAN + VERBETE_411_DE_PESSOAS_FISICAS + VERBETE_412_DE_PESSOAS_JURIDICAS + VERBETE_413_DE_INSTITUICOES_FINANCEIRAS + VERBETE_414_JUDICIAIS + VERBETE_415_OBRIGATORIOS + VERBETE_416_PARA_INVESTIMENTOS + VERBETE_417_VINCULADOS + VERBETE_418_DEMAIS_DEPOSITOS + VERBETE_419_SLD_CRED_CTAS_EMPR_FINANC_OUTR;VERBETE_420_DEPOSITOS_DE_POUPANCA;VERBETE_430_DEPOSITOS_INTERIFNANCEIROS;VERBETE_431_DEPOSITOS_INTERFINANCEIROS;VERBETE_432_DEPOSITOS_A_PRAZO;VERBETE_433_CAPTACEOS_NO_MERCADO_ABERTO;VERBETE_440_REL_INTERFINANC_E_INTERDEPEND;VERBETE_441_CORRESPONDENTES_NO_EXTERIOR + VERBETE_442_CORRESPONDENTES_NO_PAIS;VERBETE_443_DEPENDENCIAS_MATRIZ_E_CONGENERES_NO_EXTERIOR;VERBETE_444_COBRANCA_EM_TRANSITO + VERBETE_445_ORDENS_DE_PAGAMENTO + VERBETE_446_VAL_DE_LIG_E_TERC_EM_TRANSITO + VERBETE_447_DEPENDENCIAS_NO_PAIS + VERBETE_456_SUPRIM_INTERDEPARTAMENTAIS + VERBETE_458_OUTR_REL_INTERFIN_INTERDEPEND;VERBETE_457_RELACOES_COM_A_CARTEIRA_DE_CAMBIO_E_DE_DESENVOLV;VERBETE_460_OBRIG_POR_EMP_E_REPASSES;VERBETE_461_BANCO_CENTRAL_ASSISTENCIA_FINANCEIRA + VERBETE_462_REDESCONTO + VERBETE_463_REFINANCIAMENTOS + VERBETE_467_OPERACOES_ESPECIAIS + VERBETE_468_OUTR_OBRIG_POR_EMPR_E_REPASSES;VERBETE_470_INST_FINANCEIROS_DERIVATIVOS;VERBETE_480_OBRIGACOES_POR_RECEBIMENTO;VERBETE_481_IOF + VERBETE_482_CONTRIBUICOES_PREVIDENCIARIAS + VERBETE_483_TRIBUTOS_ESTAD_E_MUNICIPAIS + VERBETE_484_TRIBUTOS_FEDERAIS + VERBETE_485_FGTS + VERBETE_487_DEMAIS_RECEBIMENTOS;VERBETE_486_PIS/PASEP;VERBETE_490_CHEQUES_ADMINISTRATIVOS + VERBETE_500_OUTRAS_OBRIGACOES;VERBETE_610_PATRIMONIO_LIQUIDO;VERBETE_710_CONTAS_DE_RESULTADO;VERBETE_711_CONTAS_CREDORAS;VERBETE_712_CONTAS_DEVEDORAS;VERBETE_800_CONTAS_DE_COMPENSACAO;VERBETE_899_TOTAL_DO_PASSIVO;CODMUN_IBGE
201901;AC;1030;MANCIO LIMA;00000000;BCO DO BRASIL S.A.;1;1;994266;994266;0;0;0;0;0;50705;0;0;50705;;0;27699405;20513082;888211;3834559;0;0;0;0;112083;0;2351471;0;0;0;0;0;6919;0;5260879;34012175;2123840;7255716;226302;0;226302;0;16728138;0;0;16728138;0;0;0;0;374134;374134;0;1411093;0;632073;709324;-77252;5260879;34012175;1200336
201901;AC;5184;MANOEL URBANO;00360305;CAIXA ECONOMICA FEDERAL;1;1;920708;920708;0;0;0;0;0;-8084715;71912;0;925;;-8157552;13349473;8395796;144295;0;0;0;0;0;6062212;126661;0;0;-1379490;0;0;0;145446;0;25038507;31369420;524984;5113734;289039;0;289039;0;15497;1100;0;14397;0;0;0;0;8353;8353;0;203500;0;175806;276309;-100503;25038507;31369420;1200344
201901;AC;9465;ASSIS BRASIL;00360305;CAIXA ECONOMICA FEDERAL;1;1;349270;349270;0;0;0;0;0;-3385396;14048;0;0;;-3399444;6816208;6576499;336919;0;0;0;0;0;791137;0;0;0;-888348;0;0;0;0;0;15061831;18841912;480817;2764030;378612;0;378612;0;9409;280;0;9129;0;0;0;0;2188;2188;0;36955;0;108072;197600;-89528;15061831;18841912;1200054
201901;AC;15978;FEIJO;00000000;BCO DO BRASIL S.A.;1;1;1069366;1069366;0;0;0;0;0;49254;10852;0;38402;;0;21151524;9597647;333039;9666898;0;0;0;19728;0;0;1534212;0;0;0;0;0;7083;0;3770708;26047935;2068151;3644316;1799754;0;1799754;0;13424275;0;0;13424275;0;0;0;0;34422;34422;0;1032771;0;273539;404345;-130805;3770708;26047935;1200302
201901;AC;15978;FEIJO;00360305;CAIXA ECONOMICA FEDERAL;1;1;978553;978553;0;0;0;0;0;-16688225;60984;0;0;;-16749209;26349388;14635839;270479;0;0;0;0;0;13601077;162351;0;0;-2320358;0;0;0;734720;0;42765751;54140187;1049245;7699306;2137797;0;2137797;0;28877;1350;0;27527;0;0;0;0;15702;15702;0;242856;0;200652;380819;-180167;42765751;54140187;1200302
201901;AC;15978;FEIJO;04902979;BCO DA AMAZONIA S.A.;1;1;431855;431855;0;0;0;0;0;4037769;0;0;4037769;;0;3243414;3173741;0;0;0;0;0;0;0;0;69673;0;0;0;0;0;0;0;54933993;62647031;2821560;4447115;293481;0;293481;0;54897;0;0;54897;0;0;0;0;463;463;0;5989;0;89534;132018;-42484;54933993;62647031;1200302
201901;AC;18690;XAPURI;00000000;BCO DO BRASIL S.A.;1;1;1892201;1892201;0;0;0;0;48795;66226;0;0;66226;;0;46394260;12938418;477807;30950056;0;0;0;0;0;0;2027980;0;0;0;0;0;7693;0;7097072;55506247;3844509;9855117;2476935;0;2476935;0;30483954;0;0;30483954;0;0;0;0;34575;34575;0;1268514;0;445569;553023;-107454;7097072;55506247;1200708
201901;AC;18690;XAPURI;04902979;BCO DA AMAZONIA S.A.;1;1;25780;25780;0;0;0;0;0;6661115;0;0;6661115;;0;1697088;1597111;0;3026;0;0;0;0;0;0;96951;0;0;0;0;0;0;0;76658593;85042575;4035691;3813062;414377;0;414377;0;24889;0;0;24889;0;0;0;0;653;653;0;58171;0;37139;77567;-40428;76658593;85042575;1200708
201901;AC;27478;TARAUACA;00000000;BCO DO BRASIL S.A.;1;1;2513171;2513171;0;0;0;0;0;744792;0;0;744792;;0;67045283;37621576;1815357;22288678;0;0;0;15196;1307720;0;3996756;0;0;0;0;0;9851;0;20574268;90887365;3906431;9567744;2036349;0;2036349;0;50897682;0;0;50897682;0;0;0;0;294520;294520;0;2620187;0;990183;1198275;-208092;20574268;90887365;1200609
201901;AC;27478;TARAUACA;00360305;CAIXA ECONOMICA FEDERAL;1;1;689116;689116;0;0;0;0;0;-24739309;51865;0;262;;-24791436;47557764;29454565;590460;120985;0;0;0;0;19750111;1350438;0;0;-3708796;0;0;0;1055471;0;90926406;115489448;2623628;14905954;4494485;0;4494485;0;153878;820;0;153058;0;0;0;0;25951;25951;0;1799511;0;559634;789453;-229819;90926406;115489448;1200609
201901;AC;27478;TARAUACA;04902979;BCO DA AMAZONIA S.A.;1;1;207925;207925;0;0;0;0;0;6213617;0;0;6211689;;1928;1886855;1807609;0;0;0;0;0;0;0;0;79245;0;0;0;0;0;0;0;50448569;58756965;2113008;6051586;2604;0;2604;0;54635;0;0;54635;0;0;0;0;31038;31038;0;1051;0;54474;108883;-54409;50448569;58756965;1200609
201901;AC;29074;SENA MADUREIRA;00000000;BCO DO BRASIL S.A.;1;1;1507272;1507272;0;0;0;0;0;296567;0;0;296567;;0;108045534;28393878;2292549;71988669;0;0;0;0;1108372;110864;4151202;0;0;0;0;0;13229;0;20551229;130413831;7334312;14708069;17766763;0;17766763;0;65877987;0;0;65877987;0;0;0;2;558199;558200;0;2549613;0;1067655;1331338;-263682;20551229;130413831;1200500
201901;AC;29074;SENA MADUREIRA;00360305;CAIXA ECONOMICA FEDERAL;1;1;1473019;1473019;0;0;0;0;0;-25474510;238407;0;0;;-25712917;44801070;19042709;340634;0;0;0;0;0;29207395;311244;0;0;-4100913;0;0;0;6419283;0;227424483;254643345;1833036;20364374;4313018;0;4313018;0;78514;3130;0;75384;0;0;0;0;16593;16593;0;585137;0;28190;851274;-823084;227424483;254643345;1200500
