#DATA_BASE;UF;CODMUN;MUNICIPIO;CNPJ;NOME_INSTITUICAO;AGEN_ESPERADAS;AGEN_PROCESSADAS;VERBETE_110_ENCAIXE;VERBETE_111_CAIXA;VERBETE_112_DEPOSITOS_BANCARIOS;VERBETE_113_BACEN_RESERV_BANC_EM_ESPECIE;VERBETE_114_APLIC_TEMPORARIAS_EM_OURO;VERBETE_120_APLIC_INTERFINANC_DE_LIQUIDEZ;VERBETE_130_TIT_E_VAL_MOB_E_INST_FIN_DERIV;VERBETE_140_REL_INTERFINANC_E_INTERDEPEND;VERBETE_141_CORRESPONDENTES_NO_EXTERIOR + VERBETE_142_CORRESPONDENTES_NO_PAIS;VERBETE_143_DEPEND_MATRIZ_E_CONGENERES_NO_EXTERIOR_EM;"VERBETE_144_COBRANCA_EM_TRANSITO + VERBETE_145_ORDENS_DE_PAGAMENTO	+ VERBETE_146_VAL_LIGADAS_E_TERC_EM_TRANSITO + VERBETE_147_DEPENDENCIAS_NO_PAIS	+ VERBETE_152_SUPRIMENTOS_INTERDEPENDENCIAS";VERBETE_153_RELACOES_COM_A_CARTEIRA_DE_CAMBIO_E_DE_DESENVOL;VERBETE_158_OUTR_REL_INTERF_E_INTERDEPEND;VERBETE_160_OPERACOES_DE_CREDITO;VERBETE_161_EMPRES_E_TIT_DESCONTADOS;VERBETE_162_FINANCIAMENTOS;VERBETE_163_FIN_RURAIS_AGRICUL_CUST/INVEST;VERBETE_164_FIN_RURAIS_PECUAR_CUST/INVEST;VERBETE_165_FIN_RURAIS_AGRICUL_COMERCIALIZ;VERBETE_166_FIN_RURAIS_PECUARIA_COMERCIALIZ;VERBETE_167_FINANCIAMENTOS_AGROINDUSTRIAIS+VERBETE_168_RENDAS_A_APROPRIAR_FINANC_RURAIS_AGROINDUSTRIAIS;VERBETE_169_FINANCIAMENTOS_IMOBILIARIOS;VERBETE_171_OUTRAS_OPERACOES_DE_CREDITO;VERBETE_172_OUTROS_CREDITOS;VERBETE_173_CREDITOS_EM_LIQUIDACAO;VERBETE_174_PROV_P/_OPER_CREDITOS;VERBETE_176_OPERACOES_ESPECIAIS;VERBETE_180_ARRENDAMENTO_MERCANTIL;VERBETE_184_PROV_P/OPER_ARR_MERCANTIL;VERBETE_190_OUTROS_VALORES_E_BENS;VERBETE_200_PERMANENTE;VERBETE_300_CONTAS_DE_COMPENSACAO;VERBETE_399_TOTAL_DO_ATIVO;VERBETE_401_SERVICOS_PUBLICOS + VERBETE_402_ATIVIDADES_EMPRESARIAIS + VERBETE_403_ESPECIAIS_DO_TESOURO_NACIONAL + VERBETE_404_SALDOS_CREDORES_EM_CONTAS_DE_EMPRESTIMOS_E_FINAN + VERBETE_411_DE_PESSOAS_FISICAS + VERBETE_412_DE_PESSOAS_JURIDICAS + VERBETE_413_DE_INSTITUICOES_FINANCEIRAS + VERBETE_414_JUDICIAIS + VERBETE_415_OBRIGATORIOS + VERBETE_416_PARA_INVESTIMENTOS + VERBETE_417_VINCULADOS + VERBETE_418_DEMAIS_DEPOSITOS + VERBETE_419_SLD_CRED_CTAS_EMPR_FINANC_OUTR;VERBETE_420_DEPOSITOS_DE_POUPANCA;VERBETE_430_DEPOSITOS_INTERIFNANCEIROS;VERBETE_431_DEPOSITOS_INTERFINANCEIROS;VERBETE_432_DEPOSITOS_A_PRAZO;VERBETE_433_CAPTACEOS_NO_MERCADO_ABERTO;VERBETE_440_REL_INTERFINANC_E_INTERDEPEND;VERBETE_441_CORRESPONDENTES_NO_EXTERIOR + VERBETE_442_CORRESPONDENTES_NO_PAIS;VERBETE_443_DEPENDENCIAS_MATRIZ_E_CONGENERES_NO_EXTERIOR;VERBETE_444_COBRANCA_EM_TRANSITO + VERBETE_445_ORDENS_DE_PAGAMENTO + VERBETE_446_VAL_DE_LIG_E_TERC_EM_TRANSITO + VERBETE_447_DEPENDENCIAS_NO_PAIS + VERBETE_456_SUPRIM_INTERDEPARTAMENTAIS + VERBETE_458_OUTR_REL_INTERFIN_INTERDEPEND;VERBETE_457_RELACOES_COM_A_CARTEIRA_DE_CAMBIO_E_DE_DESENVOLV;VERBETE_460_OBRIG_POR_EMP_E_REPASSES;VERBETE_461_BANCO_CENTRAL_ASSISTENCIA_FINANCEIRA + VERBETE_462_REDESCONTO + VERBETE_463_REFINANCIAMENTOS + VERBETE_467_OPERACOES_ESPECIAIS + VERBETE_468_OUTR_OBRIG_POR_EMPR_E_REPASSES;VERBETE_470_INST_FINANCEIROS_DERIVATIVOS;VERBETE_480_OBRIGACOES_POR_RECEBIMENTO;VERBETE_481_IOF + VERBETE_482_CONTRIBUICOES_PREVIDENCIARIAS + VERBETE_483_TRIBUTOS_ESTAD_E_MUNICIPAIS + VERBETE_484_TRIBUTOS_FEDERAIS + VERBETE_485_FGTS + VERBETE_487_DEMAIS_RECEBIMENTOS;VERBETE_486_PIS/PASEP;VERBETE_490_CHEQUES_ADMINISTRATIVOS + VERBETE_500_OUTRAS_OBRIGACOES;VERBETE_610_PATRIMONIO_LIQUIDO;VERBETE_710_CONTAS_DE_RESULTADO;VERBETE_711_CONTAS_CREDORAS;VERBETE_712_CONTAS_DEVEDORAS;VERBETE_800_CONTAS_DE_COMPENSACAO;VERBETE_899_TOTAL_DO_PASSIVO;CODMUN_IBGE
201905;AC;1030;MANCIO LIMA;00000000;BCO DO BRASIL S.A.;1;1;776595;776595;0;0;0;0;0;279328;138;0;279191;;0;29630971;22275345;891984;4050900;0;0;0;0;69070;0;2343672;0;0;0;0;0;4152;0;7652817;38343864;2441807;7245630;399960;0;399960;0;16155065;0;0;16155065;0;0;0;0;26007;26007;0;1382635;0;3039942;3481001;-441058;7652817;38343864;1200336
201905;AC;5184;MANOEL URBANO;00360305;CAIXA ECONOMICA FEDERAL;1;1;367410;367410;0;0;0;0;0;-6335955;77403;0;925;;-6414283;14372705;9497090;141386;0;0;0;0;0;5980701;124763;0;0;-1371234;0;0;0;145446;0;32415614;40965221;386921;6092624;327513;0;327513;0;33242;1420;0;31822;0;0;0;0;30401;30401;0;573027;0;1105879;1476922;-371044;32415614;40965221;1200344
201905;AC;9465;ASSIS BRASIL;00360305;CAIXA ECONOMICA FEDERAL;1;1;380908;380908;0;0;0;0;0;-3052037;65040;0;0;;-3117077;6734994;6554791;260088;0;0;0;0;0;774709;0;0;0;-854594;0;0;0;0;0;17058151;21122016;378898;2578669;351954;0;351954;0;34913;50;0;34863;0;0;0;0;2539;2539;0;84685;0;632207;909936;-277730;17058151;21122016;1200054
201905;AC;15978;FEIJO;00000000;BCO DO BRASIL S.A.;1;1;2391699;2391699;0;0;0;0;0;136310;12604;0;123706;;0;22389922;10827861;314321;9770366;0;0;0;19728;0;0;1457645;0;0;0;0;0;8467;0;5233126;30159525;2496482;3206927;2234058;0;2234058;0;14402544;0;0;14402544;0;0;0;0;28729;28729;0;987066;0;1570593;2168516;-597923;5233126;30159525;1200302
201905;AC;15978;FEIJO;00360305;CAIXA ECONOMICA FEDERAL;1;1;1247386;1247386;0;0;0;0;0;-16069379;102776;0;0;;-16172155;26603094;14501863;154381;0;0;0;0;0;13492941;160034;0;0;-1706124;0;0;0;706220;0;51151844;63639166;885773;8349768;1302445;0;1302445;0;16955;380;0;16575;0;0;0;0;15169;15168;0;240059;0;1677153;2527138;-849984;51151844;63639166;1200302
201905;AC;15978;FEIJO;04902979;BCO DA AMAZONIA S.A.;1;1;127408;127408;0;0;0;0;0;5025082;0;0;5025082;;0;3131813;3062136;0;0;0;0;0;0;0;0;69677;0;0;0;0;0;0;0;54394093;62678396;2988824;4414148;311098;0;311098;0;123877;0;0;123877;0;0;0;0;687;687;0;8511;0;437159;674488;-237329;54394093;62678396;1200302
201905;AC;18690;XAPURI;00000000;BCO DO BRASIL S.A.;1;1;1444565;1444565;0;0;0;0;50131;680731;0;0;680731;;0;47574901;13424329;429465;31521335;0;0;0;0;0;0;2199772;0;0;0;0;0;7693;0;8984970;58742990;3142302;8933466;2882373;0;2882373;0;31233295;0;0;31233295;0;0;0;0;27468;27468;0;1271509;0;2267607;2841264;-573657;8984970;58742990;1200708
201905;AC;18690;XAPURI;04902979;BCO DA AMAZONIA S.A.;1;1;137240;137240;0;0;0;0;0;7741147;0;0;7741147;;0;1553416;1493439;0;3026;0;0;0;0;0;0;56951;0;0;0;0;0;0;0;75237452;84669255;4950359;4121659;166485;0;166485;0;38602;0;0;38602;0;0;0;0;164;164;0;63066;0;91469;316627;-225158;75237452;84669255;1200708
201905;AC;27478;TARAUACA;00000000;BCO DO BRASIL S.A.;1;1;1388426;1388426;0;0;0;0;0;2757519;0;0;2757519;;0;69788233;38977122;1667735;23499766;0;0;0;7;1519019;0;4124583;0;0;0;0;0;8853;0;26128676;100071707;3805623;9685966;2107480;0;2107480;0;51030893;0;0;51030893;0;0;0;0;67951;67951;0;2443859;0;4801259;6012478;-1211219;26128676;100071707;1200609
201905;AC;27478;TARAUACA;00360305;CAIXA ECONOMICA FEDERAL;1;1;1092186;1092186;0;0;0;0;0;-26546262;99519;0;262;;-26646043;49401512;30963812;174313;120985;0;0;0;0;19713547;1323474;0;0;-2894620;0;0;0;1060471;0;103373397;128381304;1551522;13610795;4412041;0;4412041;0;114829;1270;0;113558;0;0;0;0;33276;33276;0;1478496;0;3806948;4667967;-861019;103373397;128381304;1200609
201905;AC;27478;TARAUACA;04902979;BCO DA AMAZONIA S.A.;1;1;203368;203368;0;0;0;0;0;5907162;0;0;5905234;;1928;1787347;1708102;0;0;0;0;0;0;0;0;79245;0;0;0;0;0;0;0;53355195;61253071;1729791;5807813;2740;0;2740;0;50185;0;0;50185;0;0;0;0;31434;31434;0;1170;0;274746;534562;-259816;53355195;61253071;1200609
201905;AC;29074;SENA MADUREIRA;00000000;BCO DO BRASIL S.A.;1;1;1218943;1218943;0;0;0;0;0;950904;6980;0;943924;;0;113336748;30754675;2080628;74961054;0;0;0;0;1241015;108590;4190785;0;0;0;0;0;13229;0;23993473;139513296;8026692;16208338;18022074;0;18022074;0;64906267;0;0;64906267;0;0;0;2;86528;86528;0;2651635;0;5618288;6878324;-1260036;23993473;139513296;1200500
201905;AC;29074;SENA MADUREIRA;00360305;CAIXA ECONOMICA FEDERAL;1;1;1225809;1225809;0;0;0;0;0;-21595660;164790;0;0;;-21760451;45977170;19083654;361127;0;0;0;0;0;29138821;306126;0;0;-2912557;0;0;0;6662068;0;249769995;282039382;2146655;22209698;4344203;0;4344203;0;68162;3220;0;64943;0;0;0;0;31510;31509;0;803996;0;2665164;4802791;-2137627;249769995;282039382;1200500
