#DATA_BASE;UF;CODMUN;MUNICIPIO;CNPJ;NOME_INSTITUICAO;AGEN_ESPERADAS;AGEN_PROCESSADAS;VERBETE_110_ENCAIXE;VERBETE_111_CAIXA;VERBETE_112_DEPOSITOS_BANCARIOS;VERBETE_113_BACEN_RESERV_BANC_EM_ESPECIE;VERBETE_114_APLIC_TEMPORARIAS_EM_OURO;VERBETE_120_APLIC_INTERFINANC_DE_LIQUIDEZ;VERBETE_130_TIT_E_VAL_MOB_E_INST_FIN_DERIV;VERBETE_140_REL_INTERFINANC_E_INTERDEPEND;VERBETE_141_CORRESPONDENTES_NO_EXTERIOR + VERBETE_142_CORRESPONDENTES_NO_PAIS;VERBETE_143_DEPEND_MATRIZ_E_CONGENERES_NO_EXTERIOR_EM;"VERBETE_144_COBRANCA_EM_TRANSITO + VERBETE_145_ORDENS_DE_PAGAMENTO	+ VERBETE_146_VAL_LIGADAS_E_TERC_EM_TRANSITO + VERBETE_147_DEPENDENCIAS_NO_PAIS	+ VERBETE_152_SUPRIMENTOS_INTERDEPENDENCIAS";VERBETE_153_RELACOES_COM_A_CARTEIRA_DE_CAMBIO_E_DE_DESENVOL;VERBETE_158_OUTR_REL_INTERF_E_INTERDEPEND;VERBETE_160_OPERACOES_DE_CREDITO;VERBETE_161_EMPRES_E_TIT_DESCONTADOS;VERBETE_162_FINANCIAMENTOS;VERBETE_163_FIN_RURAIS_AGRICUL_CUST/INVEST;VERBETE_164_FIN_RURAIS_PECUAR_CUST/INVEST;VERBETE_165_FIN_RURAIS_AGRICUL_COMERCIALIZ;VERBETE_166_FIN_RURAIS_PECUARIA_COMERCIALIZ;VERBETE_167_FINANCIAMENTOS_AGROINDUSTRIAIS+VERBETE_168_RENDAS_A_APROPRIAR_FINANC_RURAIS_AGROINDUSTRIAIS;VERBETE_169_FINANCIAMENTOS_IMOBILIARIOS;VERBETE_171_OUTRAS_OPERACOES_DE_CREDITO;VERBETE_172_OUTROS_CREDITOS;VERBETE_173_CREDITOS_EM_LIQUIDACAO;VERBETE_174_PROV_P/_OPER_CREDITOS;VERBETE_176_OPERACOES_ESPECIAIS;VERBETE_180_ARRENDAMENTO_MERCANTIL;VERBETE_184_PROV_P/OPER_ARR_MERCANTIL;VERBETE_190_OUTROS_VALORES_E_BENS;VERBETE_200_PERMANENTE;VERBETE_300_CONTAS_DE_COMPENSACAO;VERBETE_399_TOTAL_DO_ATIVO;VERBETE_401_SERVICOS_PUBLICOS + VERBETE_402_ATIVIDADES_EMPRESARIAIS + VERBETE_403_ESPECIAIS_DO_TESOURO_NACIONAL + VERBETE_404_SALDOS_CREDORES_EM_CONTAS_DE_EMPRESTIMOS_E_FINAN + VERBETE_411_DE_PESSOAS_FISICAS + VERBETE_412_DE_PESSOAS_JURIDICAS + VERBETE_413_DE_INSTITUICOES_FINANCEIRAS + VERBETE_414_JUDICIAIS + VERBETE_415_OBRIGATORIOS + VERBETE_416_PARA_INVESTIMENTOS + VERBETE_417_VINCULADOS + VERBETE_418_DEMAIS_DEPOSITOS + VERBETE_419_SLD_CRED_CTAS_EMPR_FINANC_OUTR;VERBETE_420_DEPOSITOS_DE_POUPANCA;VERBETE_430_DEPOSITOS_INTERIFNANCEIROS;VERBETE_431_DEPOSITOS_INTERFINANCEIROS;VERBETE_432_DEPOSITOS_A_PRAZO;VERBETE_433_CAPTACEOS_NO_MERCADO_ABERTO;VERBETE_440_REL_INTERFINANC_E_INTERDEPEND;VERBETE_441_CORRESPONDENTES_NO_EXTERIOR + VERBETE_442_CORRESPONDENTES_NO_PAIS;VERBETE_443_DEPENDENCIAS_MATRIZ_E_CONGENERES_NO_EXTERIOR;VERBETE_444_COBRANCA_EM_TRANSITO + VERBETE_445_ORDENS_DE_PAGAMENTO + VERBETE_446_VAL_DE_LIG_E_TERC_EM_TRANSITO + VERBETE_447_DEPENDENCIAS_NO_PAIS + VERBETE_456_SUPRIM_INTERDEPARTAMENTAIS + VERBETE_458_OUTR_REL_INTERFIN_INTERDEPEND;VERBETE_457_RELACOES_COM_A_CARTEIRA_DE_CAMBIO_E_DE_DESENVOLV;VERBETE_460_OBRIG_POR_EMP_E_REPASSES;VERBETE_461_BANCO_CENTRAL_ASSISTENCIA_FINANCEIRA + VERBETE_462_REDESCONTO + VERBETE_463_REFINANCIAMENTOS + VERBETE_467_OPERACOES_ESPECIAIS + VERBETE_468_OUTR_OBRIG_POR_EMPR_E_REPASSES;VERBETE_470_INST_FINANCEIROS_DERIVATIVOS;VERBETE_480_OBRIGACOES_POR_RECEBIMENTO;VERBETE_481_IOF + VERBETE_482_CONTRIBUICOES_PREVIDENCIARIAS + VERBETE_483_TRIBUTOS_ESTAD_E_MUNICIPAIS + VERBETE_484_TRIBUTOS_FEDERAIS + VERBETE_485_FGTS + VERBETE_487_DEMAIS_RECEBIMENTOS;VERBETE_486_PIS/PASEP;VERBETE_490_CHEQUES_ADMINISTRATIVOS + VERBETE_500_OUTRAS_OBRIGACOES;VERBETE_610_PATRIMONIO_LIQUIDO;VERBETE_710_CONTAS_DE_RESULTADO;VERBETE_711_CONTAS_CREDORAS;VERBETE_712_CONTAS_DEVEDORAS;VERBETE_800_CONTAS_DE_COMPENSACAO;VERBETE_899_TOTAL_DO_PASSIVO;CODMUN_IBGE
201809;AC;1030;MANCIO LIMA;00000000;BCO DO BRASIL S.A.;1;1;879253;879253;0;0;0;0;0;525138;0;0;525138;;0;27000246;20724826;828326;3423352;0;0;0;12829;114988;0;1895925;0;0;0;0;0;6919;0;6503999;34915554;2200277;6758900;121414;0;121414;0;16339084;0;0;16339084;0;0;0;0;9184;9184;0;1208289;0;1774409;2001448;-227038;6503999;34915554;1200336
201809;AC;5184;MANOEL URBANO;00360305;CAIXA ECONOMICA FEDERAL;1;1;878525;878525;0;0;0;0;0;-6680828;64787;0;1658;;-6747273;13527252;8392965;145740;0;0;0;0;0;6266723;128571;0;0;-1406747;0;0;0;0;0;25180385;32905335;1800035;4890920;379887;0;379887;0;2037;1520;0;517;0;0;0;0;10980;10980;0;770;0;640320;892360;-252040;25180385;32905335;1200344
201809;AC;9465;ASSIS BRASIL;00360305;CAIXA ECONOMICA FEDERAL;1;1;416618;416618;0;0;0;0;0;-3001210;34551;0;4975;;-3040737;7061780;6680941;422440;0;0;0;0;0;838650;0;0;0;-880251;0;0;0;0;0;15536706;20013893;513489;2863793;497346;0;497346;0;286;0;0;286;0;0;0;0;4583;4583;0;46093;0;551599;609936;-58337;15536706;20013893;1200054
201809;AC;15978;FEIJO;00000000;BCO DO BRASIL S.A.;1;1;894149;894149;0;0;0;0;0;270953;4886;0;266067;;0;19948102;8957373;380462;9201675;0;0;0;19728;0;0;1388864;0;0;0;0;0;4925;0;4800262;25918391;2365096;3343095;1707491;0;1707491;0;11772017;0;0;11772017;0;0;0;0;21950;21950;0;948713;0;959768;1206903;-247135;4800262;25918391;1200302
201809;AC;15978;FEIJO;00360305;CAIXA ECONOMICA FEDERAL;1;1;723413;723413;0;0;0;0;0;-15404033;87486;0;1000;;-15492518;26046069;14170348;302558;0;0;0;0;0;13668633;164647;0;0;-2260116;0;0;0;734720;0;43991673;56091843;1566637;6898171;2181935;0;2181935;0;43850;1800;0;42050;0;0;0;0;9059;9059;0;311178;0;1089339;1722596;-633257;43991673;56091843;1200302
201809;AC;15978;FEIJO;04902979;BCO DA AMAZONIA S.A.;1;1;324153;324153;0;0;0;0;0;3533786;0;0;3533786;;0;3376475;3306806;0;0;0;0;0;0;0;0;69669;0;0;0;0;0;0;0;56148185;63382599;2310855;4224302;286457;0;286457;0;69497;0;0;69497;0;0;0;0;422;422;0;2829;0;340053;478994;-138941;56148185;63382599;1200302
201809;AC;18690;XAPURI;00000000;BCO DO BRASIL S.A.;1;1;1183033;1183033;0;0;0;0;0;641523;0;0;641523;;0;46006380;13482977;519115;30303519;0;0;0;0;0;0;1700770;0;0;0;0;0;7693;0;7466335;55304965;4096554;8886249;1775467;0;1775467;0;30674266;0;0;30674266;0;0;0;0;47796;47796;0;1157438;0;1200862;1629375;-428513;7466335;55304965;1200708
201809;AC;18690;XAPURI;04902979;BCO DA AMAZONIA S.A.;1;1;131334;131334;0;0;0;0;0;5429506;0;0;5429506;;0;1734094;1614117;0;3026;0;0;0;0;0;0;116951;0;0;0;0;0;0;0;74760034;82054969;2929337;3705894;406027;0;406027;0;63688;0;0;63688;0;0;0;0;297;297;0;53516;0;136176;264465;-128289;74760034;82054969;1200708
201809;AC;27478;TARAUACA;00000000;BCO DO BRASIL S.A.;1;1;2369835;2369835;0;0;0;0;0;2157254;0;0;2157254;;0;68139686;38222017;2013786;23091623;0;0;0;17553;1170859;0;3623848;0;0;0;0;0;9727;0;21987377;94663880;4346154;9730999;1926425;0;1926425;0;51560628;0;0;51560628;0;0;0;0;52304;52303;0;2378146;0;2681848;3374083;-692236;21987377;94663880;1200609
201809;AC;27478;TARAUACA;00360305;CAIXA ECONOMICA FEDERAL;1;1;650204;650204;0;0;0;0;0;-23638511;92350;0;262;;-23731123;48447196;29975586;659463;120985;0;0;0;0;20263835;1380695;0;0;-3953367;0;0;0;1055471;0;91314071;117828431;2846215;14782843;4530779;0;4530779;0;4075;2290;0;1785;0;0;0;0;21290;21289;0;2194070;0;2135088;2918964;-783876;91314071;117828431;1200609
201809;AC;27478;TARAUACA;04902979;BCO DA AMAZONIA S.A.;1;1;122277;122277;0;0;0;0;0;5487561;0;0;5487561;;0;1848675;1769430;0;0;0;0;0;0;0;0;79245;0;0;0;0;0;0;0;46296715;53755228;1571176;5568880;22512;0;22512;0;84574;0;0;84574;0;0;0;0;31088;31088;0;1191;0;179091;321575;-142485;46296715;53755228;1200609
201809;AC;29074;SENA MADUREIRA;00000000;BCO DO BRASIL S.A.;1;1;2073552;2073552;0;0;0;0;0;1678209;1833;0;1676376;;0;81773379;27040855;2047925;47968792;0;0;0;0;1006835;113109;3595863;0;0;0;0;0;10869;0;20942709;106478717;8647866;12276231;16249421;0;16249421;0;43113484;0;0;43113484;0;0;0;2;87386;87386;0;2231467;0;2930152;3599053;-668900;20942709;106478717;1200500
201809;AC;29074;SENA MADUREIRA;00360305;CAIXA ECONOMICA FEDERAL;1;1;1020277;1020277;0;0;0;0;0;-23544573;361920;0;0;;-23906493;45082715;19664965;533382;53375;0;0;0;0;29310999;316391;0;0;-4796397;0;0;0;6152311;0;247148776;275859505;2516335;19287886;4026064;0;4026064;0;4400;2750;0;1650;0;0;0;0;28077;28076;0;456659;0;2391310;3875228;-1483918;247148776;275859505;1200500
