#DATA_BASE;UF;CODMUN;MUNICIPIO;CNPJ;NOME_INSTITUICAO;AGEN_ESPERADAS;AGEN_PROCESSADAS;VERBETE_110_DISPONIBILIDADES;VERBETE_111_CAIXA;VERBETE_112_DEPOSITOS_BANCARIOS;VERBETE_113_BACEN_RESERV_BANC_EM_ESPECIE;VERBETE_120_APLIC_INTERFINANC_DE_LIQUIDEZ;VERBETE_130_TIT_E_VAL_MOB_E_INST_FIN_DERIV;VERBETE_140_REL_INTERFINANC_E_INTERDEPEND;VERBETE_141_CORRESPONDENTES_NO_EXTERIOR + VERBETE_142_CORRESPONDENTES_NO_PAIS;"VERBETE_144_COBRANCA_EM_TRANSITO + VERBETE_145_ORDENS_DE_PAGAMENTO	+ VERBETE_146_VAL_LIGADAS_E_TERC_EM_TRANSITO + VERBETE_147_DEPENDENCIAS_NO_PAIS	+ VERBETE_152_SUPRIMENTOS_INTERDEPENDENCIAS";VERBETE_158_OUTR_REL_INTERF_E_INTERDEPEND;VERBETE_160_OPERACOES_DE_CREDITO;VERBETE_161_EMPRES_E_TIT_DESCONTADOS;VERBETE_162_FINANCIAMENTOS;VERBETE_163_FIN_RURAIS_AGRICUL_CUST/INVEST;VERBETE_167_FINANCIAMENTOS_AGROINDUSTRIAIS;VERBETE_169_FINANCIAMENTOS_IMOBILIARIOS;VERBETE_171_OUTRAS_OPERACOES_DE_CREDITO;VERBETE_172_OUTROS_CREDITOS;VERBETE_174_PROV_P/_OPER_CREDITOS;VERBETE_176_OPERACOES_ESPECIAIS;VERBETE_180_ARRENDAMENTO_MERCANTIL;VERBETE_184_PROV_P/OPER_ARR_MERCANTIL;VERBETE_190_OUTROS_VALORES_E_BENS;VERBETE_200_PERMANENTE;VERBETE_399_TOTAL_DO_ATIVO;VERBETE_401_SERVICOS_PUBLICOS + VERBETE_402_ATIVIDADES_EMPRESARIAIS + VERBETE_403_ESPECIAIS_DO_TESOURO_NACIONAL + VERBETE_404_SALDOS_CREDORES_EM_CONTAS_DE_EMPRESTIMOS_E_FINAN + VERBETE_411_DE_PESSOAS_FISICAS + VERBETE_412_DE_PESSOAS_JURIDICAS + VERBETE_413_DE_INSTITUICOES_FINANCEIRAS + VERBETE_414_JUDICIAIS + VERBETE_415_OBRIGATORIOS + VERBETE_416_PARA_INVESTIMENTOS + VERBETE_417_VINCULADOS + VERBETE_418_DEMAIS_DEPOSITOS + VERBETE_419_SLD_CRED_CTAS_EMPR_FINANC_OUTR;VERBETE_420_DEPOSITOS_DE_POUPANCA;VERBETE_430_DEPOSITOS_INTERIFNANCEIROS;VERBETE_431_DEPOSITOS_INTERFINANCEIROS;VERBETE_432_DEPOSITOS_A_PRAZO;VERBETE_433_CAPTACEOS_NO_MERCADO_ABERTO;VERBETE_440_REL_INTERFINANC_E_INTERDEPEND;VERBETE_441_CORRESPONDENTES_NO_EXTERIOR + VERBETE_442_CORRESPONDENTES_NO_PAIS;VERBETE_444_COBRANCA_EM_TRANSITO + VERBETE_445_ORDENS_DE_PAGAMENTO + VERBETE_446_VAL_DE_LIG_E_TERC_EM_TRANSITO + VERBETE_447_DEPENDENCIAS_NO_PAIS + VERBETE_456_SUPRIM_INTERDEPARTAMENTAIS + VERBETE_458_OUTR_REL_INTERFIN_INTERDEPEND;VERBETE_460_OBRIG_POR_EMP_E_REPASSES;VERBETE_461_BANCO_CENTRAL_ASSISTENCIA_FINANCEIRA + VERBETE_467_OPERACOES_ESPECIAIS + VERBETE_468_OUTR_OBRIG_POR_EMPR_E_REPASSES;VERBETE_470_INST_FINANCEIROS_DERIVATIVOS;VERBETE_480_OBRIGACOES_POR_RECEBIMENTO;VERBETE_481_IOF + VERBETE_482_CONTRIBUICOES_PREVIDENCIARIAS + VERBETE_483_TRIBUTOS_ESTAD_E_MUNICIPAIS + VERBETE_484_TRIBUTOS_FEDERAIS + VERBETE_485_FGTS + VERBETE_487_DEMAIS_RECEBIMENTOS;VERBETE_490_CHEQUES_ADMINISTRATIVOS + VERBETE_500_OUTRAS_OBRIGACOES;VERBETE_610_PATRIMONIO_LIQUIDO;VERBETE_710_CONTAS_DE_RESULTADO;VERBETE_711_CONTAS_CREDORAS;VERBETE_712_CONTAS_DEVEDORAS;VERBETE_899_TOTAL_DO_PASSIVO;CODMUN_IBGE
202303;AC;5184;MANOEL URBANO;00360305;CAIXA ECONOMICA FEDERAL;1;1;0;0;0;0;0;0;-11874518;90039;0;-11964557;25164037;18984995;57636;2828921;0;4456460;105026;0;-1269001;0;0;0;145446;0;13434966;970337;9696124;573263;0;573263;0;83127;0;83127;0;0;0;45900;45901;1013289;0;1052927;1255628;-202702;13434966;1200344
202303;AC;9465;ASSIS BRASIL;00360305;CAIXA ECONOMICA FEDERAL;1;1;1135184;1135184;0;0;0;0;-8426488;87537;0;-8514026;14307520;12946644;0;1651038;0;417437;0;0;-707600;0;0;0;0;0;7016215;718637;4901396;87463;0;87463;0;17799;0;17799;0;0;0;10645;10645;682445;0;597830;826000;-228171;7016215;1200054
202303;AC;15978;FEIJO;00360305;CAIXA ECONOMICA FEDERAL;1;1;2007547;2007547;0;0;0;0;-34448991;145144;0;-34594135;55192275;38569767;4507;904022;0;17458974;136431;0;-1881426;0;0;0;0;0;22750831;1147940;16398577;697825;0;697825;0;51611;410;51201;0;0;0;20584;20585;2806636;0;1627656;2345013;-717357;22750831;1200302
202303;AC;15978;FEIJO;04902979;BCO DA AMAZONIA S.A.;1;1;351818;351818;0;0;0;0;0;0;0;0;12656872;4599625;0;8047730;0;0;0;9516;0;0;0;0;0;0;13008690;4620611;6497272;442469;0;442469;0;1088172;0;1088172;0;0;0;3122;3122;32130;0;324913;493715;-168802;13008690;1200302
202303;AC;18690;XAPURI;04902979;BCO DA AMAZONIA S.A.;1;1;358995;358995;0;0;0;0;6182;0;0;6182;36118342;6389624;2763753;26957095;0;0;0;7870;0;0;0;0;0;0;36483519;5063451;6090881;323234;0;323234;0;24116671;0;24116671;0;0;0;7239;7239;95160;0;786884;926373;-139489;36483519;1200708
202303;AC;27478;TARAUACA;00000000;BCO DO BRASIL S.A.;1;1;3034471;3034471;0;0;0;716981;2515772;45671;2470101;0;211268999;111055107;2168218;83384184;5;2157720;0;12503765;0;0;0;0;22465;0;217558688;11871419;25366482;7093189;0;7093189;0;163610531;0;163610531;0;0;0;154341;154341;1163479;0;8299248;9657969;-1358721;217558688;1200609
202303;AC;27478;TARAUACA;00360305;CAIXA ECONOMICA FEDERAL;1;1;2329423;2329423;0;0;0;0;-52983195;112992;0;-53096187;89729251;66139303;0;396458;0;25468545;962277;0;-3237333;0;0;0;0;0;39075479;3766242;21987209;2784085;0;2784085;0;200200;1300;198900;0;0;0;90992;90992;7271915;0;2974836;3616488;-641651;39075479;1200609
202303;AC;27478;TARAUACA;04902979;BCO DA AMAZONIA S.A.;1;1;282762;282762;0;0;0;0;358;0;0;358;24225207;5188915;257167;18699880;0;0;0;79245;0;0;0;0;0;0;24508327;3438931;7226590;131810;0;131810;0;13138432;0;13138433;0;0;0;34298;34298;15690;0;522576;699851;-177274;24508327;1200609
202303;AC;29074;SENA MADUREIRA;00000000;BCO DO BRASIL S.A.;1;1;1671674;1671674;0;0;0;0;874378;9510;864869;0;158496369;55701043;603050;92787450;0;1498529;0;7906298;0;0;0;0;14510;0;161056932;7320129;19803396;17288085;0;17288085;0;111259124;0;111259124;0;0;3;231956;231956;796116;0;4358125;5628047;-1269921;161056932;1200500
202303;AC;29074;SENA MADUREIRA;00360305;CAIXA ECONOMICA FEDERAL;1;1;1270741;1270741;0;0;0;0;-41922876;152877;0;-42075752;91855365;40569966;120243;19836295;0;34002998;197077;0;-2871214;0;0;0;2044134;0;53247365;4528877;37822143;3010276;0;3010276;0;148079;800;147279;0;0;0;38178;38178;5637171;0;2062640;3525882;-1463243;53247365;1200500
202303;AC;29074;SENA MADUREIRA;04902979;BCO DA AMAZONIA S.A.;1;1;207918;207918;0;0;0;0;0;0;0;0;21109946;9734380;2780270;8411975;0;0;0;183322;0;0;0;0;0;0;21317865;7130401;12233225;55845;0;55845;0;1340374;0;1340375;0;0;0;763;763;10277;0;546979;819904;-272925;21317865;1200500
202303;AC;29988;PLACIDO DE CASTRO;00000000;BCO DO BRASIL S.A.;1;1;797188;797188;0;0;0;0;500605;13097;487507;0;96289908;30253559;766174;61340718;0;333401;0;3596056;0;0;0;0;9069;0;97596770;3643384;11512772;3421116;0;3421116;0;75285314;0;75285313;0;0;0;17714;17714;800753;0;2915718;3385742;-470024;97596770;1200385
