#DATA_BASE;UF;CODMUN;MUNICIPIO;CNPJ;NOME_INSTITUICAO;AGEN_ESPERADAS;AGEN_PROCESSADAS;VERBETE_110_ENCAIXE;VERBETE_111_CAIXA;VERBETE_112_DEPOSITOS_BANCARIOS;VERBETE_113_BACEN_RESERV_BANC_EM_ESPECIE;VERBETE_114_APLIC_TEMPORARIAS_EM_OURO;VERBETE_120_APLIC_INTERFINANC_DE_LIQUIDEZ;VERBETE_130_TIT_E_VAL_MOB_E_INST_FIN_DERIV;VERBETE_140_REL_INTERFINANC_E_INTERDEPEND;VERBETE_141_CORRESPONDENTES_NO_EXTERIOR + VERBETE_142_CORRESPONDENTES_NO_PAIS;VERBETE_143_DEPEND_MATRIZ_E_CONGENERES_NO_EXTERIOR_EM;"VERBETE_144_COBRANCA_EM_TRANSITO + VERBETE_145_ORDENS_DE_PAGAMENTO	+ VERBETE_146_VAL_LIGADAS_E_TERC_EM_TRANSITO + VERBETE_147_DEPENDENCIAS_NO_PAIS	+ VERBETE_152_SUPRIMENTOS_INTERDEPENDENCIAS";VERBETE_153_RELACOES_COM_A_CARTEIRA_DE_CAMBIO_E_DE_DESENVOL;VERBETE_158_OUTR_REL_INTERF_E_INTERDEPEND;VERBETE_160_OPERACOES_DE_CREDITO;VERBETE_161_EMPRES_E_TIT_DESCONTADOS;VERBETE_162_FINANCIAMENTOS;VERBETE_163_FIN_RURAIS_AGRICUL_CUST/INVEST;VERBETE_164_FIN_RURAIS_PECUAR_CUST/INVEST;VERBETE_165_FIN_RURAIS_AGRICUL_COMERCIALIZ;VERBETE_166_FIN_RURAIS_PECUARIA_COMERCIALIZ;VERBETE_167_FINANCIAMENTOS_AGROINDUSTRIAIS+VERBETE_168_RENDAS_A_APROPRIAR_FINANC_RURAIS_AGROINDUSTRIAIS;VERBETE_169_FINANCIAMENTOS_IMOBILIARIOS;VERBETE_171_OUTRAS_OPERACOES_DE_CREDITO;VERBETE_172_OUTROS_CREDITOS;VERBETE_173_CREDITOS_EM_LIQUIDACAO;VERBETE_174_PROV_P/_OPER_CREDITOS;VERBETE_176_OPERACOES_ESPECIAIS;VERBETE_180_ARRENDAMENTO_MERCANTIL;VERBETE_184_PROV_P/OPER_ARR_MERCANTIL;VERBETE_190_OUTROS_VALORES_E_BENS;VERBETE_200_PERMANENTE;VERBETE_300_CONTAS_DE_COMPENSACAO;VERBETE_399_TOTAL_DO_ATIVO;VERBETE_401_SERVICOS_PUBLICOS + VERBETE_402_ATIVIDADES_EMPRESARIAIS + VERBETE_403_ESPECIAIS_DO_TESOURO_NACIONAL + VERBETE_404_SALDOS_CREDORES_EM_CONTAS_DE_EMPRESTIMOS_E_FINAN + VERBETE_411_DE_PESSOAS_FISICAS + VERBETE_412_DE_PESSOAS_JURIDICAS + VERBETE_413_DE_INSTITUICOES_FINANCEIRAS + VERBETE_414_JUDICIAIS + VERBETE_415_OBRIGATORIOS + VERBETE_416_PARA_INVESTIMENTOS + VERBETE_417_VINCULADOS + VERBETE_418_DEMAIS_DEPOSITOS + VERBETE_419_SLD_CRED_CTAS_EMPR_FINANC_OUTR;VERBETE_420_DEPOSITOS_DE_POUPANCA;VERBETE_430_DEPOSITOS_INTERIFNANCEIROS;VERBETE_431_DEPOSITOS_INTERFINANCEIROS;VERBETE_432_DEPOSITOS_A_PRAZO;VERBETE_433_CAPTACEOS_NO_MERCADO_ABERTO;VERBETE_440_REL_INTERFINANC_E_INTERDEPEND;VERBETE_441_CORRESPONDENTES_NO_EXTERIOR + VERBETE_442_CORRESPONDENTES_NO_PAIS;VERBETE_443_DEPENDENCIAS_MATRIZ_E_CONGENERES_NO_EXTERIOR;VERBETE_444_COBRANCA_EM_TRANSITO + VERBETE_445_ORDENS_DE_PAGAMENTO + VERBETE_446_VAL_DE_LIG_E_TERC_EM_TRANSITO + VERBETE_447_DEPENDENCIAS_NO_PAIS + VERBETE_456_SUPRIM_INTERDEPARTAMENTAIS + VERBETE_458_OUTR_REL_INTERFIN_INTERDEPEND;VERBETE_457_RELACOES_COM_A_CARTEIRA_DE_CAMBIO_E_DE_DESENVOLV;VERBETE_460_OBRIG_POR_EMP_E_REPASSES;VERBETE_461_BANCO_CENTRAL_ASSISTENCIA_FINANCEIRA + VERBETE_462_REDESCONTO + VERBETE_463_REFINANCIAMENTOS + VERBETE_467_OPERACOES_ESPECIAIS + VERBETE_468_OUTR_OBRIG_POR_EMPR_E_REPASSES;VERBETE_470_INST_FINANCEIROS_DERIVATIVOS;VERBETE_480_OBRIGACOES_POR_RECEBIMENTO;VERBETE_481_IOF + VERBETE_482_CONTRIBUICOES_PREVIDENCIARIAS + VERBETE_483_TRIBUTOS_ESTAD_E_MUNICIPAIS + VERBETE_484_TRIBUTOS_FEDERAIS + VERBETE_485_FGTS + VERBETE_487_DEMAIS_RECEBIMENTOS;VERBETE_486_PIS/PASEP;VERBETE_490_CHEQUES_ADMINISTRATIVOS + VERBETE_500_OUTRAS_OBRIGACOES;VERBETE_610_PATRIMONIO_LIQUIDO;VERBETE_710_CONTAS_DE_RESULTADO;VERBETE_711_CONTAS_CREDORAS;VERBETE_712_CONTAS_DEVEDORAS;VERBETE_800_CONTAS_DE_COMPENSACAO;VERBETE_899_TOTAL_DO_PASSIVO;CODMUN_IBGE
202005;AC;1030;MANCIO LIMA;00000000;BCO DO BRASIL S.A.;1;1;724239;724239;0;0;0;0;0;266675;9559;0;257116;;0;30796046;23996886;800879;3682749;0;0;0;0;265875;0;2049656;0;0;0;0;0;5774;0;8725008;40517742;2773815;10302922;374277;0;374277;0;14772855;0;0;14772855;0;0;0;0;25308;25307;0;438732;0;3104825;3517738;-412913;8725008;40517742;1200336
202005;AC;5184;MANOEL URBANO;00360305;CAIXA ECONOMICA FEDERAL;1;1;983594;983594;0;0;0;0;0;-3121352;90001;0;0;;-3211353;14078827;9765619;119771;0;0;0;0;0;5555952;119020;0;-8;-1481527;0;0;0;145446;0;26310172;38396687;2049512;8538817;269606;0;269606;0;37937;0;0;37937;0;0;0;0;11343;11342;0;242190;0;937110;1312537;-375427;26310172;38396687;1200344
202005;AC;9465;ASSIS BRASIL;00360305;CAIXA ECONOMICA FEDERAL;1;1;1851845;1851845;0;0;0;0;0;-3332237;17573;0;0;;-3349810;6828929;6587270;110784;0;0;0;0;0;713463;0;0;-19;-582569;0;0;0;0;0;13839410;19187947;609334;3649324;403917;0;403917;0;25663;0;0;25663;0;0;0;0;163;163;0;93165;0;566970;762120;-195149;13839410;19187947;1200054
202005;AC;15978;FEIJO;00000000;BCO DO BRASIL S.A.;1;1;3023042;3023042;0;0;0;0;0;245037;0;0;245037;;0;25703418;13308696;303927;10259809;0;0;0;0;154582;0;1676404;0;0;0;0;0;7389;0;6615650;35594536;3443138;4854499;1393253;0;1393253;0;17033239;0;0;17033239;0;0;0;0;7726;7725;0;355702;0;1891327;2337519;-446192;6615650;35594536;1200302
202005;AC;15978;FEIJO;00360305;CAIXA ECONOMICA FEDERAL;1;1;1721623;1721623;0;0;0;0;0;-12592419;78350;0;0;;-12670770;30165646;17262030;109760;0;0;0;0;0;13963411;153085;0;-13;-1322628;0;0;0;683029;0;43588137;63566015;2819943;13075797;1895048;0;1895048;0;31277;180;0;31097;0;0;0;0;1550;1550;0;288565;0;1865697;2313965;-448268;43588137;63566015;1200302
202005;AC;15978;FEIJO;04902979;BCO DA AMAZONIA S.A.;1;1;306748;306748;0;0;0;0;0;8311873;0;0;8311873;;0;2695208;2625530;0;0;0;0;0;0;0;0;69678;0;0;0;0;0;0;0;59134952;70448780;4961608;5575493;317978;0;317978;0;42965;0;0;42965;0;0;0;0;1;1;0;13834;0;401949;612397;-210448;59134952;70448780;1200302
202005;AC;18690;XAPURI;00000000;BCO DO BRASIL S.A.;1;1;2122251;2122251;0;0;0;0;53010;1308593;0;0;1308593;;0;47808667;14818944;507560;30220877;0;0;0;0;0;0;2261286;0;0;0;0;0;7218;0;12447015;63746755;6377170;14726901;2934756;0;2934756;0;24614114;0;0;24614113;0;0;0;0;5795;5795;0;402493;0;2238511;2865063;-626552;12447015;63746755;1200708
202005;AC;18690;XAPURI;04902979;BCO DA AMAZONIA S.A.;1;1;166656;166656;0;0;0;0;0;11919130;0;0;11918530;;600;1756352;1707552;0;3026;0;0;0;0;0;0;45774;0;0;0;0;0;0;0;77514049;91356187;7616593;5720894;243907;0;243907;0;47111;0;0;47111;0;0;0;0;2;2;0;51989;0;161642;327684;-166041;77514049;91356187;1200708
202005;AC;27478;TARAUACA;00000000;BCO DO BRASIL S.A.;1;1;4947754;4947754;0;0;0;0;0;2483312;2738;0;2480574;;0;76283742;44007020;1388794;25329919;0;0;0;0;1751671;0;3806337;0;0;0;0;0;9683;0;31812947;115537438;6127740;14278831;2543011;0;2543011;0;55106459;0;0;55106459;0;0;0;0;34204;34204;0;626285;0;5007962;6768989;-1761028;31812947;115537438;1200609
202005;AC;27478;TARAUACA;00360305;CAIXA ECONOMICA FEDERAL;1;1;3208347;3208347;0;0;0;0;0;-25662317;242695;0;0;;-25905012;50656177;33627435;115348;75420;0;0;0;0;18687499;1240441;0;-97;-3089869;0;0;0;857471;0;86000841;115060520;4202911;18866657;2010489;0;2010489;0;89077;2190;0;86888;0;0;0;0;1791;1791;0;685843;0;3202910;3995300;-792389;86000841;115060520;1200609
202005;AC;27478;TARAUACA;04902979;BCO DA AMAZONIA S.A.;1;1;196108;196108;0;0;0;0;0;8139457;0;0;8139457;;0;2214095;2134849;0;0;0;0;0;0;0;0;79245;0;0;0;0;0;0;0;56671420;67221080;2537426;7470964;257993;0;257993;0;61730;0;0;61730;0;0;0;0;31000;31000;0;16386;0;174161;372809;-198648;56671420;67221080;1200609
202005;AC;29074;SENA MADUREIRA;00000000;BCO DO BRASIL S.A.;1;1;3150186;3150186;0;0;0;0;0;960616;7532;0;953084;;0;132703672;37397828;2156555;87893263;0;0;0;0;1199628;101768;3954630;0;0;0;0;0;12992;0;27377650;164205116;11908630;18675246;23368984;0;23368984;0;75587945;0;0;75587946;0;0;0;2;80761;80761;0;1005592;0;6200304;7287679;-1087375;27377650;164205116;1200500
202005;AC;29074;SENA MADUREIRA;00360305;CAIXA ECONOMICA FEDERAL;1;1;1934483;1934483;0;0;0;0;0;-15649630;96485;0;0;;-15746114;47907410;20300337;255957;0;0;0;0;0;29002021;295663;0;-1069;-1945499;0;0;0;5613554;0;136642847;176448664;4231067;29793299;2021075;0;2021075;0;105611;2170;0;103441;0;0;0;0;1398;1398;0;882938;0;2770430;3841393;-1070963;136642847;176448664;1200500
