#DATA_BASE;UF;CODMUN;MUNICIPIO;CNPJ;NOME_INSTITUICAO;AGEN_ESPERADAS;AGEN_PROCESSADAS;VERBETE_110_DISPONIBILIDADES;VERBETE_111_CAIXA;VERBETE_112_DEPOSITOS_BANCARIOS;VERBETE_113_BACEN_RESERV_BANC_EM_ESPECIE;VERBETE_120_APLIC_INTERFINANC_DE_LIQUIDEZ;VERBETE_130_TIT_E_VAL_MOB_E_INST_FIN_DERIV;VERBETE_140_REL_INTERFINANC_E_INTERDEPEND;VERBETE_141_CORRESPONDENTES_NO_EXTERIOR + VERBETE_142_CORRESPONDENTES_NO_PAIS;"VERBETE_144_COBRANCA_EM_TRANSITO + VERBETE_145_ORDENS_DE_PAGAMENTO	+ VERBETE_146_VAL_LIGADAS_E_TERC_EM_TRANSITO + VERBETE_147_DEPENDENCIAS_NO_PAIS	+ VERBETE_152_SUPRIMENTOS_INTERDEPENDENCIAS";VERBETE_158_OUTR_REL_INTERF_E_INTERDEPEND;VERBETE_160_OPERACOES_DE_CREDITO;VERBETE_161_EMPRES_E_TIT_DESCONTADOS;VERBETE_162_FINANCIAMENTOS;VERBETE_163_FIN_RURAIS_AGRICUL_CUST/INVEST;VERBETE_167_FINANCIAMENTOS_AGROINDUSTRIAIS;VERBETE_169_FINANCIAMENTOS_IMOBILIARIOS;VERBETE_171_OUTRAS_OPERACOES_DE_CREDITO;VERBETE_172_OUTROS_CREDITOS;VERBETE_174_PROV_P/_OPER_CREDITOS;VERBETE_176_OPERACOES_ESPECIAIS;VERBETE_180_ARRENDAMENTO_MERCANTIL;VERBETE_184_PROV_P/OPER_ARR_MERCANTIL;VERBETE_190_OUTROS_VALORES_E_BENS;VERBETE_200_PERMANENTE;VERBETE_399_TOTAL_DO_ATIVO;VERBETE_401_SERVICOS_PUBLICOS + VERBETE_402_ATIVIDADES_EMPRESARIAIS + VERBETE_403_ESPECIAIS_DO_TESOURO_NACIONAL + VERBETE_404_SALDOS_CREDORES_EM_CONTAS_DE_EMPRESTIMOS_E_FINAN + VERBETE_411_DE_PESSOAS_FISICAS + VERBETE_412_DE_PESSOAS_JURIDICAS + VERBETE_413_DE_INSTITUICOES_FINANCEIRAS + VERBETE_414_JUDICIAIS + VERBETE_415_OBRIGATORIOS + VERBETE_416_PARA_INVESTIMENTOS + VERBETE_417_VINCULADOS + VERBETE_418_DEMAIS_DEPOSITOS + VERBETE_419_SLD_CRED_CTAS_EMPR_FINANC_OUTR;VERBETE_420_DEPOSITOS_DE_POUPANCA;VERBETE_430_DEPOSITOS_INTERIFNANCEIROS;VERBETE_431_DEPOSITOS_INTERFINANCEIROS;VERBETE_432_DEPOSITOS_A_PRAZO;VERBETE_433_CAPTACEOS_NO_MERCADO_ABERTO;VERBETE_440_REL_INTERFINANC_E_INTERDEPEND;VERBETE_441_CORRESPONDENTES_NO_EXTERIOR + VERBETE_442_CORRESPONDENTES_NO_PAIS;VERBETE_444_COBRANCA_EM_TRANSITO + VERBETE_445_ORDENS_DE_PAGAMENTO + VERBETE_446_VAL_DE_LIG_E_TERC_EM_TRANSITO + VERBETE_447_DEPENDENCIAS_NO_PAIS + VERBETE_456_SUPRIM_INTERDEPARTAMENTAIS + VERBETE_458_OUTR_REL_INTERFIN_INTERDEPEND;VERBETE_460_OBRIG_POR_EMP_E_REPASSES;VERBETE_461_BANCO_CENTRAL_ASSISTENCIA_FINANCEIRA + VERBETE_467_OPERACOES_ESPECIAIS + VERBETE_468_OUTR_OBRIG_POR_EMPR_E_REPASSES;VERBETE_470_INST_FINANCEIROS_DERIVATIVOS;VERBETE_480_OBRIGACOES_POR_RECEBIMENTO;VERBETE_481_IOF + VERBETE_482_CONTRIBUICOES_PREVIDENCIARIAS + VERBETE_483_TRIBUTOS_ESTAD_E_MUNICIPAIS + VERBETE_484_TRIBUTOS_FEDERAIS + VERBETE_485_FGTS + VERBETE_487_DEMAIS_RECEBIMENTOS;VERBETE_490_CHEQUES_ADMINISTRATIVOS + VERBETE_500_OUTRAS_OBRIGACOES;VERBETE_610_PATRIMONIO_LIQUIDO;VERBETE_710_CONTAS_DE_RESULTADO;VERBETE_711_CONTAS_CREDORAS;VERBETE_712_CONTAS_DEVEDORAS;VERBETE_899_TOTAL_DO_PASSIVO;CODMUN_IBGE
202302;AC;5184;MANOEL URBANO;00360305;CAIXA ECONOMICA FEDERAL;1;1;0;0;0;0;0;0;-12172418;104;0;-12172522;24677322;18697674;59541;2817442;0;4324570;105513;0;-1327417;0;0;0;145446;0;12650350;675362;10426336;53507;0;53507;0;106274;510;105764;0;0;0;14428;14428;787238;0;587204;743806;-156601;12650350;1200344
202302;AC;9465;ASSIS BRASIL;00360305;CAIXA ECONOMICA FEDERAL;1;1;1209270;1209270;0;0;0;0;-8838581;106686;0;-8945266;14018958;13001676;0;1532078;0;226863;0;0;-741659;0;0;0;0;0;6389647;435961;5128807;80790;0;80790;0;19770;1500;18270;0;0;0;9689;9689;345375;0;369256;564779;-195523;6389647;1200054
202302;AC;15978;FEIJO;00360305;CAIXA ECONOMICA FEDERAL;1;1;2243512;2243512;0;0;0;0;-35535896;189850;0;-35725746;54091696;37743600;4778;654797;0;17485763;136833;0;-1934075;0;0;0;0;0;20799312;1105948;16864073;817855;0;817855;0;72697;0;72697;0;0;0;9819;9818;952323;0;976598;1487724;-511127;20799312;1200302
202302;AC;15978;FEIJO;04902979;BCO DA AMAZONIA S.A.;1;1;239091;239091;0;0;0;0;0;0;0;0;12091920;4454907;0;7627497;0;0;0;9516;0;0;0;0;0;0;12331011;4572196;6402021;439411;0;439411;0;678105;0;678105;0;0;0;299;299;31094;0;207885;321834;-113948;12331011;1200302
202302;AC;18690;XAPURI;04902979;BCO DA AMAZONIA S.A.;1;1;354127;354127;0;0;0;0;6182;0;0;6182;35079702;5860177;2809525;26402129;0;0;0;7870;0;0;0;0;0;0;35440011;4122461;5732136;320983;0;320983;0;24711766;0;24711766;0;0;0;2094;2094;92663;0;457906;547786;-89880;35440011;1200708
202302;AC;27478;TARAUACA;00000000;BCO DO BRASIL S.A.;1;1;3537601;3537601;0;0;0;707664;865062;61529;803533;0;205009046;108200659;2177238;80137131;5;2158087;0;12335927;0;0;0;0;21766;0;210141139;12389877;26641187;7040803;0;7040803;0;157179055;0;157179055;0;0;0;96127;96127;1452626;0;5341462;6244942;-903480;210141139;1200609
202302;AC;27478;TARAUACA;00360305;CAIXA ECONOMICA FEDERAL;1;1;1531056;1531056;0;0;0;0;-54402064;138344;0;-54540408;88870260;65546101;0;330197;0;25154132;970121;0;-3130290;0;0;0;0;0;35999252;3625303;23422205;1569069;0;1569069;0;232821;600;232221;0;0;0;38377;38377;5552396;0;1559082;2270151;-711069;35999252;1200609
202302;AC;27478;TARAUACA;04902979;BCO DA AMAZONIA S.A.;1;1;259907;259907;0;0;0;0;104815;0;0;104815;24093214;5291612;266988;18455368;0;0;0;79245;0;0;0;0;0;0;24457936;3315889;7363295;130086;0;130086;0;13264622;0;13264622;0;0;0;31275;31275;12991;0;339779;459922;-120144;24457936;1200609
202302;AC;29074;SENA MADUREIRA;00000000;BCO DO BRASIL S.A.;1;1;1356280;1356280;0;0;0;0;707297;20523;686774;0;155248779;54604743;583261;90817795;0;1499002;0;7743978;0;0;0;0;14510;0;157326866;8144482;20461126;17021834;0;17021834;0;107603516;0;107603516;0;0;3;365863;365864;926775;0;2803265;3665141;-861875;157326866;1200500
202302;AC;29074;SENA MADUREIRA;00360305;CAIXA ECONOMICA FEDERAL;1;1;1661239;1661239;0;0;0;0;-41162427;78213;0;-41240640;86355201;39855616;94224;15047531;0;33839491;198073;0;-2679734;0;0;0;2044134;0;48898147;3609140;37803026;1866095;0;1866095;0;155295;1550;153745;0;0;0;18297;18296;4000150;0;1446145;2326666;-880521;48898147;1200500
202302;AC;29074;SENA MADUREIRA;04902979;BCO DA AMAZONIA S.A.;1;1;287332;287332;0;0;0;0;0;0;0;0;20989526;9643221;2795051;8367932;0;0;0;183322;0;0;0;0;0;0;21276858;7092160;12121139;55500;0;55500;0;1707758;0;1707757;0;0;0;1731;1731;9128;0;289443;469697;-180254;21276858;1200500
202302;AC;29988;PLACIDO DE CASTRO;00000000;BCO DO BRASIL S.A.;1;1;1213796;1213796;0;0;0;0;320565;6796;313769;0;96088994;29943080;757246;61513999;0;329842;0;3544826;0;0;0;0;9069;0;97632424;3818772;10866725;2730111;0;2730111;0;77497808;0;77497808;0;0;0;17615;17615;795786;0;1905608;2200642;-295034;97632424;1200385
