#DATA_BASE;UF;CODMUN;MUNICIPIO;CNPJ;NOME_INSTITUICAO;AGEN_ESPERADAS;AGEN_PROCESSADAS;VERBETE_110_DISPONIBILIDADES;VERBETE_111_CAIXA;VERBETE_112_DEPOSITOS_BANCARIOS;VERBETE_113_BACEN_RESERV_BANC_EM_ESPECIE;VERBETE_120_APLIC_INTERFINANC_DE_LIQUIDEZ;VERBETE_130_TIT_E_VAL_MOB_E_INST_FIN_DERIV;VERBETE_140_REL_INTERFINANC_E_INTERDEPEND;VERBETE_141_CORRESPONDENTES_NO_EXTERIOR + VERBETE_142_CORRESPONDENTES_NO_PAIS;"VERBETE_144_COBRANCA_EM_TRANSITO + VERBETE_145_ORDENS_DE_PAGAMENTO	+ VERBETE_146_VAL_LIGADAS_E_TERC_EM_TRANSITO + VERBETE_147_DEPENDENCIAS_NO_PAIS	+ VERBETE_152_SUPRIMENTOS_INTERDEPENDENCIAS";VERBETE_158_OUTR_REL_INTERF_E_INTERDEPEND;VERBETE_160_OPERACOES_DE_CREDITO;VERBETE_161_EMPRES_E_TIT_DESCONTADOS;VERBETE_162_FINANCIAMENTOS;VERBETE_163_FIN_RURAIS_AGRICUL_CUST/INVEST;VERBETE_167_FINANCIAMENTOS_AGROINDUSTRIAIS;VERBETE_169_FINANCIAMENTOS_IMOBILIARIOS;VERBETE_171_OUTRAS_OPERACOES_DE_CREDITO;VERBETE_172_OUTROS_CREDITOS;VERBETE_174_PROV_P/_OPER_CREDITOS;VERBETE_176_OPERACOES_ESPECIAIS;VERBETE_180_ARRENDAMENTO_MERCANTIL;VERBETE_184_PROV_P/OPER_ARR_MERCANTIL;VERBETE_190_OUTROS_VALORES_E_BENS;VERBETE_200_PERMANENTE;VERBETE_399_TOTAL_DO_ATIVO;VERBETE_401_SERVICOS_PUBLICOS + VERBETE_402_ATIVIDADES_EMPRESARIAIS + VERBETE_403_ESPECIAIS_DO_TESOURO_NACIONAL + VERBETE_404_SALDOS_CREDORES_EM_CONTAS_DE_EMPRESTIMOS_E_FINAN + VERBETE_411_DE_PESSOAS_FISICAS + VERBETE_412_DE_PESSOAS_JURIDICAS + VERBETE_413_DE_INSTITUICOES_FINANCEIRAS + VERBETE_414_JUDICIAIS + VERBETE_415_OBRIGATORIOS + VERBETE_416_PARA_INVESTIMENTOS + VERBETE_417_VINCULADOS + VERBETE_418_DEMAIS_DEPOSITOS + VERBETE_419_SLD_CRED_CTAS_EMPR_FINANC_OUTR;VERBETE_420_DEPOSITOS_DE_POUPANCA;VERBETE_430_DEPOSITOS_INTERIFNANCEIROS;VERBETE_431_DEPOSITOS_INTERFINANCEIROS;VERBETE_432_DEPOSITOS_A_PRAZO;VERBETE_433_CAPTACEOS_NO_MERCADO_ABERTO;VERBETE_440_REL_INTERFINANC_E_INTERDEPEND;VERBETE_441_CORRESPONDENTES_NO_EXTERIOR + VERBETE_442_CORRESPONDENTES_NO_PAIS;VERBETE_444_COBRANCA_EM_TRANSITO + VERBETE_445_ORDENS_DE_PAGAMENTO + VERBETE_446_VAL_DE_LIG_E_TERC_EM_TRANSITO + VERBETE_447_DEPENDENCIAS_NO_PAIS + VERBETE_456_SUPRIM_INTERDEPARTAMENTAIS + VERBETE_458_OUTR_REL_INTERFIN_INTERDEPEND;VERBETE_460_OBRIG_POR_EMP_E_REPASSES;VERBETE_461_BANCO_CENTRAL_ASSISTENCIA_FINANCEIRA + VERBETE_467_OPERACOES_ESPECIAIS + VERBETE_468_OUTR_OBRIG_POR_EMPR_E_REPASSES;VERBETE_470_INST_FINANCEIROS_DERIVATIVOS;VERBETE_480_OBRIGACOES_POR_RECEBIMENTO;VERBETE_481_IOF + VERBETE_482_CONTRIBUICOES_PREVIDENCIARIAS + VERBETE_483_TRIBUTOS_ESTAD_E_MUNICIPAIS + VERBETE_484_TRIBUTOS_FEDERAIS + VERBETE_485_FGTS + VERBETE_487_DEMAIS_RECEBIMENTOS;VERBETE_490_CHEQUES_ADMINISTRATIVOS + VERBETE_500_OUTRAS_OBRIGACOES;VERBETE_610_PATRIMONIO_LIQUIDO;VERBETE_710_CONTAS_DE_RESULTADO;VERBETE_711_CONTAS_CREDORAS;VERBETE_712_CONTAS_DEVEDORAS;VERBETE_899_TOTAL_DO_PASSIVO;CODMUN_IBGE
202212;AC;5184;MANOEL URBANO;00360305;CAIXA ECONOMICA FEDERAL;1;1;1194406;1194406;0;0;0;0;-9041998;82279;50;-9124327;23866141;18451076;63880;2214427;0;4473858;105947;0;-1443046;0;0;0;145446;0;16163995;1999969;11831063;54597;0;54597;0;72846;200;72646;0;0;0;43699;43699;487221;0;1674599;2714006;-1039407;16163995;1200344
202212;AC;9465;ASSIS BRASIL;00360305;CAIXA ECONOMICA FEDERAL;1;1;1091185;1091185;0;0;0;0;-7318562;84125;0;-7402687;13437426;12623355;0;1285824;0;236497;0;0;-708249;0;0;0;0;0;7210049;503673;5485343;27123;0;27123;0;20030;1150;18880;0;0;0;2625;2625;444889;0;726368;1356666;-630298;7210049;1200054
202212;AC;15978;FEIJO;00360305;CAIXA ECONOMICA FEDERAL;1;1;3333071;3333071;0;0;0;0;-31480900;149558;0;-31630458;52387453;36286237;6851;576662;0;17190667;137536;0;-1810499;0;0;0;0;0;24239624;938650;18200564;771361;0;771361;0;63955;100;63855;0;0;0;15059;15059;1370587;0;2879448;4498031;-1618583;24239624;1200302
202212;AC;15978;FEIJO;04902979;BCO DA AMAZONIA S.A.;1;1;534616;534616;0;0;0;0;1128513;0;1128513;0;12666020;4815220;0;7841283;0;0;0;9516;0;0;0;0;0;0;14329148;6436361;6753035;431838;0;431838;0;0;0;0;0;0;0;3700;3700;35609;0;668607;999997;-331390;14329148;1200302
202212;AC;18690;XAPURI;04902979;BCO DA AMAZONIA S.A.;1;1;332090;332090;0;0;0;0;6182;0;0;6182;34368260;6047809;2184071;26122286;0;0;0;14095;0;0;0;0;0;0;34706532;4709850;5844698;313238;0;313238;0;22310575;0;22310575;0;0;0;16;16;91060;0;1437095;1739666;-302571;34706532;1200708
202212;AC;27478;TARAUACA;00000000;BCO DO BRASIL S.A.;1;1;2482550;2482550;0;0;0;689931;3310611;8006;3302604;0;197050399;105403758;1975910;75096800;5;2164864;0;12409062;0;0;0;0;21766;0;203555256;17332115;29125368;9155399;0;9155399;0;131184706;0;131184707;0;0;0;59888;59889;1947344;0;14750434;18005941;-3255507;203555256;1200609
202212;AC;27478;TARAUACA;00360305;CAIXA ECONOMICA FEDERAL;1;1;2681732;2681732;0;0;0;0;-49099009;116629;0;-49215638;87570882;64973984;0;324049;0;25135679;990248;0;-3853077;0;0;0;0;0;41153605;2273145;26571479;1549269;0;1549269;0;180835;1230;179605;0;0;0;164876;164876;5737037;0;4676966;7343931;-2666965;41153605;1200609
202212;AC;27478;TARAUACA;04902979;BCO DA AMAZONIA S.A.;1;1;187987;187987;0;0;0;0;358;0;0;358;23173403;5904306;288537;16901314;0;0;0;79245;0;0;0;0;0;0;23361748;4553242;8022988;128221;0;128221;0;9622375;0;9622375;0;0;0;65675;65675;19356;0;949892;1358060;-408167;23361748;1200609
202212;AC;29074;SENA MADUREIRA;00000000;BCO DO BRASIL S.A.;1;1;2031123;2031123;0;0;0;0;2783018;0;2783018;0;150008252;52503786;653197;87321815;0;1504833;0;8024621;0;0;0;0;14510;0;154836904;11632443;20635924;18865487;0;18865487;0;94573135;0;94573136;0;0;3;50541;50541;1291027;0;7788346;10378227;-2589881;154836904;1200500
202212;AC;29074;SENA MADUREIRA;00360305;CAIXA ECONOMICA FEDERAL;1;1;1504886;1504886;0;0;0;0;-37243166;146151;0;-37389316;84865890;39277755;100833;14008333;0;33778396;199051;0;-2498479;0;0;0;2044134;0;51171744;4308294;38930715;1034482;0;1034482;0;157158;3670;153488;0;0;0;13251;13251;3120724;0;3607119;6513760;-2906642;51171744;1200500
202212;AC;29074;SENA MADUREIRA;04902979;BCO DA AMAZONIA S.A.;1;1;93560;93560;0;0;0;0;2542410;0;2542410;0;19536092;9543590;2430560;7378620;0;0;0;183322;0;0;0;0;0;0;22172063;8423037;12683160;117750;0;117750;0;1000;0;1000;0;0;0;280;280;15614;0;931222;1507631;-576409;22172063;1200500
202212;AC;29988;PLACIDO DE CASTRO;00000000;BCO DO BRASIL S.A.;1;1;259462;259462;0;0;0;0;1035925;1297;1034628;0;94147549;29189248;777790;60365264;0;336285;0;3478961;0;0;0;0;9069;0;95452005;4702575;12013576;2955751;0;2955751;0;69324072;0;69324072;0;0;0;8460;8460;901070;0;5546502;6479577;-933075;95452005;1200385
