#DATA_BASE;UF;CODMUN;MUNICIPIO;CNPJ;NOME_INSTITUICAO;AGEN_ESPERADAS;AGEN_PROCESSADAS;VERBETE_110_ENCAIXE;VERBETE_111_CAIXA;VERBETE_112_DEPOSITOS_BANCARIOS;VERBETE_113_BACEN_RESERV_BANC_EM_ESPECIE;VERBETE_114_APLIC_TEMPORARIAS_EM_OURO;VERBETE_120_APLIC_INTERFINANC_DE_LIQUIDEZ;VERBETE_130_TIT_E_VAL_MOB_E_INST_FIN_DERIV;VERBETE_140_REL_INTERFINANC_E_INTERDEPEND;VERBETE_141_CORRESPONDENTES_NO_EXTERIOR + VERBETE_142_CORRESPONDENTES_NO_PAIS;VERBETE_143_DEPEND_MATRIZ_E_CONGENERES_NO_EXTERIOR_EM;"VERBETE_144_COBRANCA_EM_TRANSITO + VERBETE_145_ORDENS_DE_PAGAMENTO	+ VERBETE_146_VAL_LIGADAS_E_TERC_EM_TRANSITO + VERBETE_147_DEPENDENCIAS_NO_PAIS	+ VERBETE_152_SUPRIMENTOS_INTERDEPENDENCIAS";VERBETE_153_RELACOES_COM_A_CARTEIRA_DE_CAMBIO_E_DE_DESENVOL;VERBETE_158_OUTR_REL_INTERF_E_INTERDEPEND;VERBETE_160_OPERACOES_DE_CREDITO;VERBETE_161_EMPRES_E_TIT_DESCONTADOS;VERBETE_162_FINANCIAMENTOS;VERBETE_163_FIN_RURAIS_AGRICUL_CUST/INVEST;VERBETE_164_FIN_RURAIS_PECUAR_CUST/INVEST;VERBETE_165_FIN_RURAIS_AGRICUL_COMERCIALIZ;VERBETE_166_FIN_RURAIS_PECUARIA_COMERCIALIZ;VERBETE_167_FINANCIAMENTOS_AGROINDUSTRIAIS+VERBETE_168_RENDAS_A_APROPRIAR_FINANC_RURAIS_AGROINDUSTRIAIS;VERBETE_169_FINANCIAMENTOS_IMOBILIARIOS;VERBETE_171_OUTRAS_OPERACOES_DE_CREDITO;VERBETE_172_OUTROS_CREDITOS;VERBETE_173_CREDITOS_EM_LIQUIDACAO;VERBETE_174_PROV_P/_OPER_CREDITOS;VERBETE_176_OPERACOES_ESPECIAIS;VERBETE_180_ARRENDAMENTO_MERCANTIL;VERBETE_184_PROV_P/OPER_ARR_MERCANTIL;VERBETE_190_OUTROS_VALORES_E_BENS;VERBETE_200_PERMANENTE;VERBETE_300_CONTAS_DE_COMPENSACAO;VERBETE_399_TOTAL_DO_ATIVO;VERBETE_401_SERVICOS_PUBLICOS + VERBETE_402_ATIVIDADES_EMPRESARIAIS + VERBETE_403_ESPECIAIS_DO_TESOURO_NACIONAL + VERBETE_404_SALDOS_CREDORES_EM_CONTAS_DE_EMPRESTIMOS_E_FINAN + VERBETE_411_DE_PESSOAS_FISICAS + VERBETE_412_DE_PESSOAS_JURIDICAS + VERBETE_413_DE_INSTITUICOES_FINANCEIRAS + VERBETE_414_JUDICIAIS + VERBETE_415_OBRIGATORIOS + VERBETE_416_PARA_INVESTIMENTOS + VERBETE_417_VINCULADOS + VERBETE_418_DEMAIS_DEPOSITOS + VERBETE_419_SLD_CRED_CTAS_EMPR_FINANC_OUTR;VERBETE_420_DEPOSITOS_DE_POUPANCA;VERBETE_430_DEPOSITOS_INTERIFNANCEIROS;VERBETE_431_DEPOSITOS_INTERFINANCEIROS;VERBETE_432_DEPOSITOS_A_PRAZO;VERBETE_433_CAPTACEOS_NO_MERCADO_ABERTO;VERBETE_440_REL_INTERFINANC_E_INTERDEPEND;VERBETE_441_CORRESPONDENTES_NO_EXTERIOR + VERBETE_442_CORRESPONDENTES_NO_PAIS;VERBETE_443_DEPENDENCIAS_MATRIZ_E_CONGENERES_NO_EXTERIOR;VERBETE_444_COBRANCA_EM_TRANSITO + VERBETE_445_ORDENS_DE_PAGAMENTO + VERBETE_446_VAL_DE_LIG_E_TERC_EM_TRANSITO + VERBETE_447_DEPENDENCIAS_NO_PAIS + VERBETE_456_SUPRIM_INTERDEPARTAMENTAIS + VERBETE_458_OUTR_REL_INTERFIN_INTERDEPEND;VERBETE_457_RELACOES_COM_A_CARTEIRA_DE_CAMBIO_E_DE_DESENVOLV;VERBETE_460_OBRIG_POR_EMP_E_REPASSES;VERBETE_461_BANCO_CENTRAL_ASSISTENCIA_FINANCEIRA + VERBETE_462_REDESCONTO + VERBETE_463_REFINANCIAMENTOS + VERBETE_467_OPERACOES_ESPECIAIS + VERBETE_468_OUTR_OBRIG_POR_EMPR_E_REPASSES;VERBETE_470_INST_FINANCEIROS_DERIVATIVOS;VERBETE_480_OBRIGACOES_POR_RECEBIMENTO;VERBETE_481_IOF + VERBETE_482_CONTRIBUICOES_PREVIDENCIARIAS + VERBETE_483_TRIBUTOS_ESTAD_E_MUNICIPAIS + VERBETE_484_TRIBUTOS_FEDERAIS + VERBETE_485_FGTS + VERBETE_487_DEMAIS_RECEBIMENTOS;VERBETE_486_PIS/PASEP;VERBETE_490_CHEQUES_ADMINISTRATIVOS + VERBETE_500_OUTRAS_OBRIGACOES;VERBETE_610_PATRIMONIO_LIQUIDO;VERBETE_710_CONTAS_DE_RESULTADO;VERBETE_711_CONTAS_CREDORAS;VERBETE_712_CONTAS_DEVEDORAS;VERBETE_800_CONTAS_DE_COMPENSACAO;VERBETE_899_TOTAL_DO_PASSIVO;CODMUN_IBGE
201807;AC;1030;MANCIO LIMA;00000000;BCO DO BRASIL S.A.;1;1;488667;488667;0;0;0;0;0;481245;0;0;481245;;0;26299134;20110172;858484;3240723;0;0;0;23498;116476;0;1949780;0;0;0;0;0;5271;0;5574044;32848362;2147412;6579632;96737;0;96737;0;16695303;0;0;16695303;0;0;0;0;29916;29916;0;1111716;0;613601;691673;-78072;5574044;32848362;1200336
201807;AC;5184;MANOEL URBANO;00360305;CAIXA ECONOMICA FEDERAL;1;1;290106;290106;0;0;0;0;0;-7420404;64809;0;1658;;-7486870;13449634;8333856;120366;0;0;0;0;0;6322243;129563;0;0;-1456393;0;0;0;0;0;25073981;31393317;771018;4764115;487667;0;487667;0;3308;290;0;3019;0;0;0;0;17545;17545;0;59434;0;216248;318983;-102734;25073981;31393317;1200344
201807;AC;9465;ASSIS BRASIL;00360305;CAIXA ECONOMICA FEDERAL;1;1;381066;381066;0;0;0;0;0;-4129469;28719;0;4975;;-4163163;7087887;6881901;460969;0;0;0;0;0;851643;0;0;0;-1106627;0;0;0;0;0;15552036;18891520;423398;2213501;433667;0;433667;0;838;0;0;838;0;0;0;0;4412;4412;0;55366;0;208302;206939;1362;15552036;18891520;1200054
201807;AC;15978;FEIJO;00000000;BCO DO BRASIL S.A.;1;1;961626;961626;0;0;0;0;0;213816;3438;0;210378;;0;19887144;8587331;392148;9471066;0;0;0;19808;0;0;1416791;0;0;0;0;0;4571;0;4325089;25392245;2223575;3409531;1922083;0;1922083;0;12248204;0;0;12248205;0;0;0;0;17821;17821;0;913420;0;332522;409254;-76733;4325089;25392245;1200302
201807;AC;15978;FEIJO;00360305;CAIXA ECONOMICA FEDERAL;1;1;599037;599037;0;0;0;0;0;-14342482;92266;0;1000;;-14435748;26154013;14196490;337734;0;0;0;0;0;13741860;165825;0;0;-2287896;0;0;0;734720;0;43545302;56690590;3273191;6769428;2352712;0;2352712;0;3015;80;0;2935;0;0;0;0;30295;30295;0;301689;0;414957;702669;-287713;43545302;56690590;1200302
201807;AC;15978;FEIJO;04902979;BCO DA AMAZONIA S.A.;1;1;412980;412980;0;0;0;0;0;2698590;0;0;2698590;;0;3627372;3557704;0;0;0;0;0;0;0;0;69668;0;0;0;0;0;0;0;56553797;63292739;2105654;4155660;283523;0;283523;0;84085;0;0;84085;0;0;0;0;1521;1521;0;5825;0;102674;159204;-56530;56553797;63292739;1200302
201807;AC;18690;XAPURI;00000000;BCO DO BRASIL S.A.;1;1;1339682;1339682;0;0;0;0;0;629310;0;0;629310;;0;44905070;13150236;594150;29398245;0;0;0;0;0;0;1762440;0;0;0;0;0;7326;0;6979560;53860948;3423560;8673568;2023553;0;2023553;0;31264402;0;0;31264402;0;0;0;0;19378;19378;0;1064113;0;412814;547994;-135181;6979560;53860948;1200708
201807;AC;18690;XAPURI;04902979;BCO DA AMAZONIA S.A.;1;1;319471;319471;0;0;0;0;0;5678807;0;0;5678807;;0;1636565;1593308;0;3026;0;0;0;0;0;0;40232;0;0;0;0;0;0;0;74950405;82585248;3354969;3721366;419982;0;419982;0;15341;0;0;15341;0;0;0;0;2527;2527;0;51525;0;69135;112607;-43472;74950405;82585248;1200708
201807;AC;27478;TARAUACA;00000000;BCO DO BRASIL S.A.;1;1;1689270;1689270;0;0;0;0;0;1663867;0;0;1663867;;0;67222295;37350215;2276947;22795814;0;0;0;19005;1236368;0;3543945;0;0;0;0;0;8988;0;19712101;90296521;4050311;8699966;1716124;0;1716124;0;52911061;0;0;52911061;0;0;0;0;146583;146583;0;2167686;0;892690;1164284;-271594;19712101;90296521;1200609
201807;AC;27478;TARAUACA;00360305;CAIXA ECONOMICA FEDERAL;1;1;493985;493985;0;0;0;0;0;-27456621;65859;0;262;;-27522741;48554880;29495060;708017;0;0;0;0;0;20531431;1392720;0;0;-3572348;0;0;0;1055471;0;91580058;114227774;2220833;13408986;3795778;0;3795778;0;19097;1690;0;17407;0;0;0;0;25755;25755;0;2242478;0;934789;1191915;-257126;91580058;114227774;1200609
201807;AC;27478;TARAUACA;04902979;BCO DA AMAZONIA S.A.;1;1;233804;233804;0;0;0;0;0;5130533;0;0;5128633;;1900;1960887;1881642;0;0;0;0;0;0;0;0;79245;0;0;0;0;0;0;0;46315008;53640232;1584202;5577189;22445;0;22445;0;70758;0;0;70758;0;0;0;0;31421;31421;0;1449;0;37760;86827;-49067;46315008;53640232;1200609
201807;AC;29074;SENA MADUREIRA;00000000;BCO DO BRASIL S.A.;1;1;2061289;2061289;0;0;0;0;0;1655817;2358;0;1653459;;0;80832039;26025011;2056899;48146759;0;0;0;0;883330;114274;3605766;0;0;0;0;0;9962;0;19765316;104324424;7243851;12011498;15414040;0;15414040;0;46354922;0;0;46354922;0;0;0;2;402550;402550;0;2142780;0;989464;1217154;-227691;19765316;104324424;1200500
201807;AC;29074;SENA MADUREIRA;00360305;CAIXA ECONOMICA FEDERAL;1;1;252863;252863;0;0;0;0;0;-23859776;385985;0;20678;;-24266439;45919007;20232091;637900;382573;0;0;0;0;29841815;318027;0;0;-5493400;0;0;0;5224086;0;247403550;274939729;2383623;19632568;4043677;0;4043677;0;9729;1700;0;8029;0;0;0;0;27354;27353;0;977762;0;461466;1009621;-548155;247403550;274939729;1200500
