#DATA_BASE;UF;CODMUN;MUNICIPIO;CNPJ;NOME_INSTITUICAO;AGEN_ESPERADAS;AGEN_PROCESSADAS;VERBETE_110_DISPONIBILIDADES;VERBETE_111_CAIXA;VERBETE_112_DEPOSITOS_BANCARIOS;VERBETE_113_BACEN_RESERV_BANC_EM_ESPECIE;VERBETE_120_APLIC_INTERFINANC_DE_LIQUIDEZ;VERBETE_130_TIT_E_VAL_MOB_E_INST_FIN_DERIV;VERBETE_140_REL_INTERFINANC_E_INTERDEPEND;VERBETE_141_CORRESPONDENTES_NO_EXTERIOR + VERBETE_142_CORRESPONDENTES_NO_PAIS;"VERBETE_144_COBRANCA_EM_TRANSITO + VERBETE_145_ORDENS_DE_PAGAMENTO	+ VERBETE_146_VAL_LIGADAS_E_TERC_EM_TRANSITO + VERBETE_147_DEPENDENCIAS_NO_PAIS	+ VERBETE_152_SUPRIMENTOS_INTERDEPENDENCIAS";VERBETE_158_OUTR_REL_INTERF_E_INTERDEPEND;VERBETE_160_OPERACOES_DE_CREDITO;VERBETE_161_EMPRES_E_TIT_DESCONTADOS;VERBETE_162_FINANCIAMENTOS;VERBETE_163_FIN_RURAIS_AGRICUL_CUST/INVEST;VERBETE_167_FINANCIAMENTOS_AGROINDUSTRIAIS;VERBETE_169_FINANCIAMENTOS_IMOBILIARIOS;VERBETE_171_OUTRAS_OPERACOES_DE_CREDITO;VERBETE_172_OUTROS_CREDITOS;VERBETE_174_PROV_P/_OPER_CREDITOS;VERBETE_176_OPERACOES_ESPECIAIS;VERBETE_180_ARRENDAMENTO_MERCANTIL;VERBETE_184_PROV_P/OPER_ARR_MERCANTIL;VERBETE_190_OUTROS_VALORES_E_BENS;VERBETE_200_PERMANENTE;VERBETE_399_TOTAL_DO_ATIVO;VERBETE_401_SERVICOS_PUBLICOS + VERBETE_402_ATIVIDADES_EMPRESARIAIS + VERBETE_403_ESPECIAIS_DO_TESOURO_NACIONAL + VERBETE_404_SALDOS_CREDORES_EM_CONTAS_DE_EMPRESTIMOS_E_FINAN + VERBETE_411_DE_PESSOAS_FISICAS + VERBETE_412_DE_PESSOAS_JURIDICAS + VERBETE_413_DE_INSTITUICOES_FINANCEIRAS + VERBETE_414_JUDICIAIS + VERBETE_415_OBRIGATORIOS + VERBETE_416_PARA_INVESTIMENTOS + VERBETE_417_VINCULADOS + VERBETE_418_DEMAIS_DEPOSITOS + VERBETE_419_SLD_CRED_CTAS_EMPR_FINANC_OUTR;VERBETE_420_DEPOSITOS_DE_POUPANCA;VERBETE_430_DEPOSITOS_INTERIFNANCEIROS;VERBETE_431_DEPOSITOS_INTERFINANCEIROS;VERBETE_432_DEPOSITOS_A_PRAZO;VERBETE_433_CAPTACEOS_NO_MERCADO_ABERTO;VERBETE_440_REL_INTERFINANC_E_INTERDEPEND;VERBETE_441_CORRESPONDENTES_NO_EXTERIOR + VERBETE_442_CORRESPONDENTES_NO_PAIS;VERBETE_444_COBRANCA_EM_TRANSITO + VERBETE_445_ORDENS_DE_PAGAMENTO + VERBETE_446_VAL_DE_LIG_E_TERC_EM_TRANSITO + VERBETE_447_DEPENDENCIAS_NO_PAIS + VERBETE_456_SUPRIM_INTERDEPARTAMENTAIS + VERBETE_458_OUTR_REL_INTERFIN_INTERDEPEND;VERBETE_460_OBRIG_POR_EMP_E_REPASSES;VERBETE_461_BANCO_CENTRAL_ASSISTENCIA_FINANCEIRA + VERBETE_467_OPERACOES_ESPECIAIS + VERBETE_468_OUTR_OBRIG_POR_EMPR_E_REPASSES;VERBETE_470_INST_FINANCEIROS_DERIVATIVOS;VERBETE_480_OBRIGACOES_POR_RECEBIMENTO;VERBETE_481_IOF + VERBETE_482_CONTRIBUICOES_PREVIDENCIARIAS + VERBETE_483_TRIBUTOS_ESTAD_E_MUNICIPAIS + VERBETE_484_TRIBUTOS_FEDERAIS + VERBETE_485_FGTS + VERBETE_487_DEMAIS_RECEBIMENTOS;VERBETE_490_CHEQUES_ADMINISTRATIVOS + VERBETE_500_OUTRAS_OBRIGACOES;VERBETE_610_PATRIMONIO_LIQUIDO;VERBETE_710_CONTAS_DE_RESULTADO;VERBETE_711_CONTAS_CREDORAS;VERBETE_712_CONTAS_DEVEDORAS;VERBETE_899_TOTAL_DO_PASSIVO;CODMUN_IBGE
202504;AC;5184;MANOEL URBANO;360305;CAIXA ECONOMICA FEDERAL;1;1;788191;788191;0;0;0;0;-6192305;0;0;-6192305;28908623;20823421;189870;3857581;0;3917310;0;120442;0;0;0;0;0;0;23504509;3569920;14561623;2063465;0;2063465;0;81143;410;80733;0;0;0;23539;23539;2028337;0;1138650;1838536;-699887;23466675;1200344
202504;AC;9465;ASSIS BRASIL;360305;CAIXA ECONOMICA FEDERAL;1;1;1164618;1164618;0;0;0;0;-4267394;102582;0;-4369976;17438892;14563532;324;110340;0;2764696;0;0;0;0;0;0;0;0;14336116;2200656;7704358;1382385;0;1382385;0;49236;0;49236;0;0;0;3704;3704;2187184;0;778637;1117931;-339294;14306159;1200054
202504;AC;15978;FEIJO;360305;CAIXA ECONOMICA FEDERAL;1;1;1724474;1724474;0;0;0;0;-31716208;210755;0;-31926963;70997710;44972049;0;369404;0;25405782;0;250475;0;0;0;0;0;0;41005975;3116175;24785025;2533261;0;2533261;0;78248;1600;76648;0;0;0;25720;25720;7915837;0;2360396;4044650;-1684255;40814661;1200302
202504;AC;15978;FEIJO;4902979;BCO DA AMAZONIA S.A.;1;1;508096;508096;0;0;0;0;0;0;0;0;15557290;5632194;2362616;7547326;0;0;0;15154;0;0;0;0;0;0;16065385;5697326;6990833;548319;0;548319;0;2241725;0;2241725;0;0;0;1341;1341;69940;0;515902;732752;-216851;16065385;1200302
202504;AC;18690;XAPURI;4902979;BCO DA AMAZONIA S.A.;1;1;528169;528169;0;0;0;0;6182;0;0;6182;59623983;6504460;8134468;44977009;0;0;0;8046;0;0;0;0;0;0;60158334;8112065;6370132;264363;0;264363;0;43701056;0;43701056;0;0;0;3342;3342;13107;0;1694269;1876131;-181862;60158334;1200708
202504;AC;27478;TARAUACA;0;BCO DO BRASIL S.A.;1;1;2691680;2691680;0;0;0;0;35810271;49773;35668372;92127;332466273;122463926;6154208;183445152;0;2224915;0;18210304;-32231;0;0;0;23819;0;370992043;18298272;35397980;11063158;0;11063158;0;287028077;0;287028077;0;0;0;492042;492042;1934452;0;16778062;19034826;-2256764;370992043;1200609
202504;AC;27478;TARAUACA;360305;CAIXA ECONOMICA FEDERAL;1;1;1552816;1552816;0;0;0;0;-50244876;94538;0;-50339413;105929853;72475016;0;1612992;0;31841844;0;0;0;0;0;0;0;0;57237793;3568424;30623421;7758373;0;7758373;0;156799;529;156270;0;0;0;85178;85178;8665460;0;4728747;6011347;-1282600;55586402;1200609
202504;AC;27478;TARAUACA;4902979;BCO DA AMAZONIA S.A.;1;1;121465;121465;0;0;0;0;358;0;0;358;47071336;7424856;5610159;33954315;0;0;0;82005;0;0;0;0;0;0;47193159;7512861;8220950;196000;0;196000;0;29878037;0;29878037;0;0;0;2503;2503;18299;0;1364511;1622463;-257952;47193159;1200609
202504;AC;29074;SENA MADUREIRA;0;BCO DO BRASIL S.A.;1;1;1834721;1834721;0;0;0;0;23544159;8988;23535171;0;231812750;62631501;672501;157186107;0;1197840;0;10138697;-13896;0;0;0;15879;0;257207510;10590755;23403590;24434855;0;24434855;0;186972277;0;186972277;0;0;3;73944;73945;1309590;0;10422494;12129441;-1706947;257207510;1200500
202504;AC;29074;SENA MADUREIRA;360305;CAIXA ECONOMICA FEDERAL;1;1;2473827;2473827;0;0;0;0;-25908815;98951;0;-26007766;104164863;38609519;172630;32252558;0;33048230;0;81925;0;0;0;0;1443126;0;82173000;7115492;52587396;4434622;0;4434622;0;157762;620;157142;0;0;0;25712;25713;14513276;0;3028733;5103115;-2074383;81862992;1200500
202504;AC;29074;SENA MADUREIRA;4902979;BCO DA AMAZONIA S.A.;1;1;390094;390094;0;0;0;0;0;0;0;0;36700366;11399340;4483656;20659713;0;0;0;157658;0;0;0;0;0;0;37090461;6689695;13922150;64612;0;64612;0;15322746;0;15322746;0;0;0;7762;7762;34701;0;1048794;1436899;-388105;37090461;1200500
202504;AC;29988;PLACIDO DE CASTRO;0;BCO DO BRASIL S.A.;1;1;984067;984067;0;0;0;0;13488577;18173;13470404;0;130527088;37508495;512493;86746238;0;733834;0;5038655;-12628;0;0;0;9925;0;145009656;6115909;11922911;7937074;0;7937074;0;112009000;0;112009000;0;0;0;59584;59584;1302039;0;5663139;6823174;-1160035;145009656;1200385
