#DATA_BASE;UF;CODMUN;MUNICIPIO;CNPJ;NOME_INSTITUICAO;AGEN_ESPERADAS;AGEN_PROCESSADAS;VERBETE_110_DISPONIBILIDADES;VERBETE_111_CAIXA;VERBETE_112_DEPOSITOS_BANCARIOS;VERBETE_113_BACEN_RESERV_BANC_EM_ESPECIE;VERBETE_120_APLIC_INTERFINANC_DE_LIQUIDEZ;VERBETE_130_TIT_E_VAL_MOB_E_INST_FIN_DERIV;VERBETE_140_REL_INTERFINANC_E_INTERDEPEND;VERBETE_141_CORRESPONDENTES_NO_EXTERIOR + VERBETE_142_CORRESPONDENTES_NO_PAIS;"VERBETE_144_COBRANCA_EM_TRANSITO + VERBETE_145_ORDENS_DE_PAGAMENTO	+ VERBETE_146_VAL_LIGADAS_E_TERC_EM_TRANSITO + VERBETE_147_DEPENDENCIAS_NO_PAIS	+ VERBETE_152_SUPRIMENTOS_INTERDEPENDENCIAS";VERBETE_158_OUTR_REL_INTERF_E_INTERDEPEND;VERBETE_160_OPERACOES_DE_CREDITO;VERBETE_161_EMPRES_E_TIT_DESCONTADOS;VERBETE_162_FINANCIAMENTOS;VERBETE_163_FIN_RURAIS_AGRICUL_CUST/INVEST;VERBETE_167_FINANCIAMENTOS_AGROINDUSTRIAIS;VERBETE_169_FINANCIAMENTOS_IMOBILIARIOS;VERBETE_171_OUTRAS_OPERACOES_DE_CREDITO;VERBETE_172_OUTROS_CREDITOS;VERBETE_174_PROV_P/_OPER_CREDITOS;VERBETE_176_OPERACOES_ESPECIAIS;VERBETE_180_ARRENDAMENTO_MERCANTIL;VERBETE_184_PROV_P/OPER_ARR_MERCANTIL;VERBETE_190_OUTROS_VALORES_E_BENS;VERBETE_200_PERMANENTE;VERBETE_399_TOTAL_DO_ATIVO;VERBETE_401_SERVICOS_PUBLICOS + VERBETE_402_ATIVIDADES_EMPRESARIAIS + VERBETE_403_ESPECIAIS_DO_TESOURO_NACIONAL + VERBETE_404_SALDOS_CREDORES_EM_CONTAS_DE_EMPRESTIMOS_E_FINAN + VERBETE_411_DE_PESSOAS_FISICAS + VERBETE_412_DE_PESSOAS_JURIDICAS + VERBETE_413_DE_INSTITUICOES_FINANCEIRAS + VERBETE_414_JUDICIAIS + VERBETE_415_OBRIGATORIOS + VERBETE_416_PARA_INVESTIMENTOS + VERBETE_417_VINCULADOS + VERBETE_418_DEMAIS_DEPOSITOS + VERBETE_419_SLD_CRED_CTAS_EMPR_FINANC_OUTR;VERBETE_420_DEPOSITOS_DE_POUPANCA;VERBETE_430_DEPOSITOS_INTERIFNANCEIROS;VERBETE_431_DEPOSITOS_INTERFINANCEIROS;VERBETE_432_DEPOSITOS_A_PRAZO;VERBETE_433_CAPTACEOS_NO_MERCADO_ABERTO;VERBETE_440_REL_INTERFINANC_E_INTERDEPEND;VERBETE_441_CORRESPONDENTES_NO_EXTERIOR + VERBETE_442_CORRESPONDENTES_NO_PAIS;VERBETE_444_COBRANCA_EM_TRANSITO + VERBETE_445_ORDENS_DE_PAGAMENTO + VERBETE_446_VAL_DE_LIG_E_TERC_EM_TRANSITO + VERBETE_447_DEPENDENCIAS_NO_PAIS + VERBETE_456_SUPRIM_INTERDEPARTAMENTAIS + VERBETE_458_OUTR_REL_INTERFIN_INTERDEPEND;VERBETE_460_OBRIG_POR_EMP_E_REPASSES;VERBETE_461_BANCO_CENTRAL_ASSISTENCIA_FINANCEIRA + VERBETE_467_OPERACOES_ESPECIAIS + VERBETE_468_OUTR_OBRIG_POR_EMPR_E_REPASSES;VERBETE_470_INST_FINANCEIROS_DERIVATIVOS;VERBETE_480_OBRIGACOES_POR_RECEBIMENTO;VERBETE_481_IOF + VERBETE_482_CONTRIBUICOES_PREVIDENCIARIAS + VERBETE_483_TRIBUTOS_ESTAD_E_MUNICIPAIS + VERBETE_484_TRIBUTOS_FEDERAIS + VERBETE_485_FGTS + VERBETE_487_DEMAIS_RECEBIMENTOS;VERBETE_490_CHEQUES_ADMINISTRATIVOS + VERBETE_500_OUTRAS_OBRIGACOES;VERBETE_610_PATRIMONIO_LIQUIDO;VERBETE_710_CONTAS_DE_RESULTADO;VERBETE_711_CONTAS_CREDORAS;VERBETE_712_CONTAS_DEVEDORAS;VERBETE_899_TOTAL_DO_PASSIVO;CODMUN_IBGE
202408;AC;5184;MANOEL URBANO;00360305;CAIXA ECONOMICA FEDERAL;1;1;1196605;1196605;0;0;0;0;-10398212;99;0;-10398310;28446783;20059230;29211;5461994;0;4071592;98480;0;-1273724;0;0;0;0;0;19245175;4278170;11073023;1757924;0;1757924;0;101648;220;101428;0;0;0;14544;14543;1324706;0;695161;844150;-148989;19245175;1200344
202408;AC;9465;ASSIS BRASIL;00360305;CAIXA ECONOMICA FEDERAL;1;1;1033970;1033970;0;0;0;0;-8554014;119165;0;-8673178;19027759;16023207;132957;1631522;0;2420780;0;0;-1180708;0;0;0;0;0;11507715;1354778;6566993;2018599;0;2018599;0;25370;0;25370;0;0;0;9612;9612;1178704;0;353659;563706;-210047;11507715;1200054
202408;AC;15978;FEIJO;00360305;CAIXA ECONOMICA FEDERAL;1;1;1691856;1691856;0;0;0;0;-36660536;120356;0;-36780892;67648138;44426626;0;908870;0;24107249;126731;0;-1921339;0;0;0;0;0;32679458;3358326;20500750;1339344;0;1339344;0;80432;0;80433;0;0;0;16056;16056;5961859;0;1422691;1862623;-439932;32679458;1200302
202408;AC;15978;FEIJO;04902979;BCO DA AMAZONIA S.A.;1;1;453217;453217;0;0;0;0;0;0;0;0;14760746;5228095;1242917;8274580;0;0;0;15154;0;0;0;0;0;0;15213964;5736992;6796071;506352;0;506352;0;1864467;0;1864467;0;0;0;240;240;54390;0;255451;357183;-101732;15213964;1200302
202408;AC;18690;XAPURI;04902979;BCO DA AMAZONIA S.A.;1;1;411833;411833;0;0;0;0;6182;0;0;6182;55561928;6646090;6454451;42453517;0;0;0;7870;0;0;0;0;0;0;55979943;15801962;5882985;189347;0;189347;0;33258311;0;33258311;0;0;0;6449;6449;20171;0;820719;916447;-95727;55979943;1200708
202408;AC;27478;TARAUACA;00000000;BCO DO BRASIL S.A.;1;1;4363658;4363658;0;0;0;798150;5493739;56088;5368016;69635;341439509;134459128;5634238;183811182;8;2301083;0;15233870;0;0;0;0;26867;0;352121923;22989863;34606378;8691101;0;8691101;0;275129762;0;275129763;0;0;0;194417;194417;2464344;0;8046058;9234259;-1188201;352121923;1200609
202408;AC;27478;TARAUACA;00360305;CAIXA ECONOMICA FEDERAL;1;1;2436199;2436199;0;0;0;0;-55047656;46539;0;-55094195;105848169;72385640;0;3480761;0;32911932;857530;0;-3787695;0;0;0;0;0;53236712;6289106;27888419;8089073;0;8089073;0;179977;1140;178837;0;0;0;27804;27803;9217255;0;1545077;2827929;-1282853;53236712;1200609
202408;AC;27478;TARAUACA;04902979;BCO DA AMAZONIA S.A.;1;1;251156;251156;0;0;0;0;358;0;0;358;36946886;5588360;1771899;29498118;0;0;0;88509;0;0;0;0;0;0;37198400;6369092;8544594;121699;0;121699;0;19090309;0;19090309;0;0;0;2696;2696;21322;0;3048689;3234847;-186158;37198400;1200609
202408;AC;29074;SENA MADUREIRA;00000000;BCO DO BRASIL S.A.;1;1;2067782;2067782;0;0;0;573622;6921545;9900;6911645;0;221427684;68753264;1137942;141193420;0;1252384;0;9090674;0;0;0;0;13278;0;231003910;13584137;21453890;19206482;0;19206482;0;169377855;0;169377856;0;0;3;305807;305806;1565102;0;5510636;6305043;-794407;231003910;1200500
202408;AC;29074;SENA MADUREIRA;00360305;CAIXA ECONOMICA FEDERAL;1;1;2994285;2994285;0;0;0;0;-41314422;84062;0;-41398484;107615115;42441585;1864171;35293965;0;33033122;183191;0;-5200921;0;0;0;1571787;0;70866764;7604589;44609687;5678388;0;5678388;0;196207;100;196107;0;0;0;38534;38534;11058424;0;1680936;3225611;-1544675;70866764;1200500
202408;AC;29074;SENA MADUREIRA;04902979;BCO DA AMAZONIA S.A.;1;1;319823;319823;0;0;0;0;0;0;0;0;26680823;10656445;5354351;10512896;0;0;0;157131;0;0;0;0;0;0;27000646;9368366;13223670;64991;0;64991;0;3821731;0;3821731;0;0;0;309;309;21561;0;500018;675289;-175271;27000646;1200500
202408;AC;29988;PLACIDO DE CASTRO;00000000;BCO DO BRASIL S.A.;1;1;1395725;1395725;0;0;0;0;2455023;13831;2441192;0;134858557;39455099;1403563;88990054;0;391997;0;4617843;0;0;0;0;13278;0;138722583;7116546;12085482;3189025;0;3189025;0;112214230;0;112214230;0;0;0;78125;78126;1288874;0;2750301;3159834;-409533;138722583;1200385
202408;AC;29988;PLACIDO DE CASTRO;04902979;BCO DA AMAZONIA S.A.;1;1;103180;103180;0;0;0;0;0;0;0;0;35828268;10120152;4011972;21643330;0;0;0;52814;0;0;0;0;0;0;35931448;5029265;1280127;5834;0;5834;0;28813094;0;28813093;0;0;0;6677;6676;60254;0;736198;776369;-40171;35931448;1200385
